timestamp,event_type,symbol,details
1588953600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000532 | Cost: $2.4503
1588982400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000420 | Cost: $1.9093
1589007600000,POSITION_CLOSED,BTCUSDT,Side: Long | Reason: SL Hit | Exit Price: 9603.148074448218 | PnL: $-122.08
1591084800000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 10117.55
1591088400000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.6030 | SL: 10293.47 | TP: 9941.63
1591106400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 9946.604030367478 | PnL: $93.99
1591106400000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 9584.47
1591110000000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.4120 | SL: 9844.17 | TP: 9194.93
1591113600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.3900
1591142400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.3920
1591171200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000086 | Cost: $-0.3385
1591200000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000086 | Cost: $-0.3403
1591228800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.3981
1591257600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.3974
1591282800000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 9849.088306630898 | PnL: $-112.73
1591891200000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 9083.01
1591894800000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.5610 | SL: 9271.77 | TP: 8820.84
1591894800000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 9276.409101482337 | PnL: $-111.58
1592251200000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 9469.26
1592254800000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.6080 | SL: 9641.46 | TP: 9167.91
1592265600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000182 | Cost: $1.0433
1592294400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.5776
1592323200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.5745
1592352000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000078 | Cost: $-0.4494
1592380800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000078 | Cost: $-0.4489
1592409600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000075 | Cost: $-0.4289
1592438400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000075 | Cost: $-0.4319
1592467200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000100 | Cost: $0.5740
1592496000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000116 | Cost: $0.6612
1592524800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000076 | Cost: $-0.4349
1592553600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000002 | Cost: $0.0089
1592582400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.5701
1592611200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.5659
1592640000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.5653
1592650800000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 9172.494587035337 | PnL: $174.51
1595779200000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 9906.69
1595782800000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.6450 | SL: 10071.79 | TP: 9741.59
1595808000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000471 | Cost: $-3.0221
1595811600000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 10076.821428694795 | PnL: $-116.37
1595836800000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 10182.95
1595840400000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.5250 | SL: 10383.72 | TP: 9982.18
1595854800000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 10388.91671491906 | PnL: $-116.18
1595865600000,SIGNAL_GENERATED,BTCUSDT,Side: Long | Close: 10726.6
1595869200000,POSITION_OPENED,BTCUSDT,Side: Long | Size: 0.4190 | SL: 10477.82 | TP: 11003.02
1595883600000,POSITION_CLOSED,BTCUSDT,Side: Long | Reason: TP Hit | Exit Price: 10997.518872831084 | PnL: $106.66
1595944800000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11184.67
1595948400000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2700 | SL: 11574.32 | TP: 10795.02
1595952000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000976 | Cost: $-2.9415
1595980800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000836 | Cost: $-2.4655
1596009600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000682 | Cost: $-2.0309
1596038400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000619 | Cost: $-1.8661
1596067200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000618 | Cost: $-1.8531
1596096000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000618 | Cost: $-1.8264
1596124800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000692 | Cost: $-2.0583
1596153600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000827 | Cost: $-2.4798
1596182400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000827 | Cost: $-2.4863
1596211200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000377 | Cost: $-1.1563
1596240000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000377 | Cost: $-1.1552
1596258000000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 11580.112144610146 | PnL: $-89.03
1596276000000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11637.94
1596279600000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2210 | SL: 11873.95 | TP: 11401.93
1596297600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000308 | Cost: $-0.7921
1596308400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 11879.882165743215 | PnL: $-56.57
1596474000000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11430.0
1596477600000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2400 | SL: 11646.35 | TP: 11213.65
1596488400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 11219.25623737044 | PnL: $46.49
1597176000000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11219.0
1597179600000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2230 | SL: 11452.33 | TP: 10894.93
1597190400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.2541
1597215600000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 11458.059031036355 | PnL: $-56.83
1597672800000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 12179.91
1597676400000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.5530 | SL: 12367.56 | TP: 11992.26
1597676400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 12373.743966554732 | PnL: $-118.41
1597680000000,SIGNAL_GENERATED,BTCUSDT,Side: Long | Close: 12403.73
1597694400000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 12332.55
1597698000000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 12332.98
1597759200000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11953.93
1599051600000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 11347.66
1599055200000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2540 | SL: 11549.49 | TP: 11067.34
1599062400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000450 | Cost: $-1.2974
1599091200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000450 | Cost: $-1.3037
1599120000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000214 | Cost: $-0.6200
1599134400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 11072.87830607812 | PnL: $68.73
1600700400000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 10415.61
1600704000000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.6160 | SL: 10583.07 | TP: 10183.02
1600704000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.6416
