strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month
pullback_reclaim,1588269600000,2020-04-30 18:00:00+00:00,1588330800000,2020-05-01 11:00:00+00:00,Long,8557.9,8957.740119044314,8962.221229659144,8557.9,8962.221229659144,0.354,141.54340214168738,3.1002683010708436,1.508040000000077,1.5863131576498053,3.0943531576498824,1.1987256567198,137.24440818389672,10031.948262064463,TP Hit,1.4116081822481958,17,False,False,False,False,2020-05-01 11:00:00,2020-05
second_retest,1588341600000,2020-05-01 14:00:00+00:00,1588428000000,2020-05-02 14:00:00+00:00,Long,8804.4,8920.51751,8924.98,8612.072453411896,9088.801744313507,0.534,62.006750340000025,4.73255297517,2.3442599999996894,2.3829696599999406,4.7272296599996295,1.5723443352048,55.70185302962523,10087.65011509409,Time Stop Hit,0.6037487196188391,24,False,False,False,False,2020-05-02 14:00:00,2020-05
pullback_reclaim,1588514400000,2020-05-03 14:00:00+00:00,1588514400000,2020-05-03 14:00:00+00:00,Long,8931.5,8787.433157818079,8791.829072354256,8791.829072354256,9139.383526159434,0.745,-107.32979742553111,6.600302601287234,3.3375999999996746,3.274956329451761,6.612556329451436,0.0,-113.93010002681834,9973.720015067272,SL Hit,-1.031473368225394,0,False,False,False,False,2020-05-03 14:00:00,2020-05
pullback_reclaim,1588546800000,2020-05-03 23:00:00+00:00,1588554000000,2020-05-04 01:00:00+00:00,Long,8905.9,8768.761243730583,8773.147817639403,8773.147817639403,9109.94116600937,0.777,-106.55681362133645,6.866605893189332,3.4965,3.408367927152851,6.904867927152852,0.8246485984275,-114.24806811295328,9859.471946954318,SL Hit,-1.0330433280328628,2,False,False,False,False,2020-05-04 01:00:00,2020-05
pullback_reclaim,1588600800000,2020-05-04 14:00:00+00:00,1588651200000,2020-05-05 04:00:00+00:00,Long,8834.4,9035.015218077182,9039.534985569966,8834.4,9039.534985569966,0.686,137.62203960094712,6.129209419800475,3.0252599999999004,3.100560500049833,6.125820500049733,1.2157285140000003,130.27710166714664,9989.749048621463,TP Hit,1.3538791442412617,14,False,False,False,False,2020-05-05 04:00:00,2020-05
pullback_reclaim,1589198400000,2020-05-11 12:00:00+00:00,1589198400000,2020-05-11 12:00:00+00:00,Short,8919.5,9130.110611858236,9125.547837939266,9125.547837939266,8586.523002177208,0.494,-104.0416422579684,4.458253821128984,2.223,2.254010315970918,4.477010315970918,0.0,-108.4998960790974,9881.249152542365,SL Hit,-1.0221442455528913,0,False,False,False,False,2020-05-11 12:00:00,2020-05
pullback_reclaim,1589277600000,2020-05-12 10:00:00+00:00,1589364000000,2020-05-13 10:00:00+00:00,Short,8778.9,8951.583555,8947.11,8981.076800179777,8454.97625214351,0.498,-85.99641038999981,4.414890405195,2.17128000000029,2.2278303899993372,4.399110389999628,-1.3216058460000002,-89.08969494919481,9792.15945759317,Time Stop Hit,-0.8541215156558417,24,False,False,False,False,2020-05-13 10:00:00,2020-05
pullback_reclaim,1589558400000,2020-05-15 16:00:00+00:00,1589572800000,2020-05-15 20:00:00+00:00,Long,9477.7,9299.029779730841,9303.68162054111,9303.68162054111,9736.760927990717,0.58,-103.62872775611248,5.445251636121943,2.766600000000253,2.6980676699561807,5.464667669956434,0.24174917359999998,-109.31572856583442,9682.843729027336,SL Hit,-1.026731893635225,4,False,False,False,False,2020-05-15 20:00:00,2020-05
pullback_reclaim,1589612400000,2020-05-16 07:00:00+00:00,1589648400000,2020-05-16 17:00:00+00:00,Long,9470.6,9282.420501074454,9287.064033091,9287.064033091,9720.218784411243,0.271,-50.996644208823184,2.541034277895589,1.2737000000001972,1.2583971764838517,2.532097176484049,0.508428791,-54.046107277718775,9628.797621749618,SL Hit,-1.0253003925865272,10,False,False,False,False,2020-05-16 17:00:00,2020-05
pullback_reclaim,1591232400000,2020-06-04 01:00:00+00:00,1591261200000,2020-06-04 09:00:00+00:00,Long,9632.1,9528.421329331217,9533.187923292862,9533.187923292862,9772.563007001661,0.511,-52.97980071174838,4.895513199644126,2.437470000000223,2.4357295144008058,4.873199514401029,0.49284979100000004,-58.36816370239251,9570.429458047225,SL Hit,-1.048190212159416,8,False,False,False,False,2020-06-04 09:00:00,2020-06
pullback_reclaim,1591376400000,2020-06-05 17:00:00+00:00,1591398000000,2020-06-05 23:00:00+00:00,Long,9726.9,9612.12064529673,9616.929109851657,9616.929109851657,9887.12203417276,0.455,-52.22460638998732,4.399627196805006,2.202200000000066,2.1878513724913775,4.390051372491444,0.0,-56.62423358679233,9513.805224460433,SL Hit,-1.0437248852713645,6,False,False,False,False,2020-06-05 23:00:00,2020-06
pullback_reclaim,1591444800000,2020-06-06 12:00:00+00:00,1591459200000,2020-06-06 16:00:00+00:00,Long,9695.7,9603.979813069132,9608.784205171718,9608.784205171718,9806.24044542057,0.292,-26.782294583813542,2.8177532527080933,1.4016000000003186,1.4028824939549813,2.8044824939553,0.281751092,-29.881798928521636,9483.923425531912,SL Hit,-1.0552763984046567,4,False,False,False,False,2020-06-06 16:00:00,2020-06
pullback_reclaim,1591491600000,2020-06-07 01:00:00+00:00,1591516800000,2020-06-07 08:00:00+00:00,Long,9674.4,9594.349918575275,9599.149493321936,9599.149493321936,9784.558150181025,0.336,-26.89682735870738,3.237149986320646,1.616159999999829,1.6126571148781514,3.2288171148779803,0.32440800000000003,-30.458385345028027,9453.465040186882,SL Hit,-1.0637812947518708,7,False,False,False,False,2020-06-07 08:00:00,2020-06
session_breakout,1591563600000,2020-06-07 21:00:00+00:00,1591650000000,2020-06-08 21:00:00+00:00,Long,9736.9,9702.88613,9707.74,9622.46,9900.53759409366,0.863,-29.353969809999015,8.388267715095001,4.228699999999686,4.188889809999142,8.417589809998828,2.517849965,-40.26008749009402,9413.20495269679,Time Stop Hit,-0.29722011534427395,24,False,False,False,False,2020-06-08 21:00:00,2020-06
pullback_reclaim,1591866000000,2020-06-11 09:00:00+00:00,1591876800000,2020-06-11 12:00:00+00:00,Long,9811.9,9712.629097629035,9717.48784154981,9717.48784154981,9932.899254926147,0.263,-26.10824732356377,2.567475576338218,1.286069999999847,1.2778496511638096,2.5639196511636566,0.0,-28.675722899901988,9384.529229796886,SL Hit,-1.0514631166211321,3,False,False,False,False,2020-06-11 12:00:00,2020-06
pullback_reclaim,1593572400000,2020-07-01 03:00:00+00:00,1593590400000,2020-07-01 08:00:00+00:00,Short,9130.4,9189.246756250039,9184.654429035521,9184.654429035521,9057.434234307135,0.236,-13.887834475009228,2.1617183172375043,1.0879600000001373,1.0837892226260954,2.1717492226262327,-0.21562022000000003,-15.833932572246733,9368.695297224638,SL Hit,-1.0846442824328801,5,False,False,False,False,2020-07-01 08:00:00,2020-07
second_retest,1593831600000,2020-07-04 03:00:00+00:00,1593882000000,2020-07-04 17:00:00+00:00,Short,9080.6,9128.667117688095,9124.105065155518,9124.105065155518,9022.628224740803,2.407,-115.6975522752449,21.914852976137624,11.024059999999825,10.980860445914239,22.004920445914063,-4.36651463,-133.24589062138253,9235.449406603255,SL Hit,-1.1048625606298856,14,False,False,False,False,2020-07-04 17:00:00,2020-07
pullback_reclaim,1593990000000,2020-07-05 23:00:00+00:00,1594015200000,2020-07-06 06:00:00+00:00,Short,9067.9,9129.31618362443,9124.75380672107,9124.75380672107,8987.518110192552,0.221,-13.572976580999283,2.0107923882904997,1.0121799999999839,1.008285295642765,2.020465295642749,-0.20048832700000005,-15.383280642289781,9220.066125960966,SL Hit,-1.0802475184422453,7,False,False,False,False,2020-07-06 06:00:00,2020-07
second_retest,1594184400000,2020-07-08 05:00:00+00:00,1594213200000,2020-07-08 13:00:00+00:00,Long,9267.6,9335.11864529093,9339.78853956071,9267.6,9339.78853956071,1.991,134.4296227742402,18.51900641138712,9.17851000000116,9.297759491132664,18.476269491133824,1.8482174260000004,114.06239893685306,9334.128524897818,TP Hit,1.3264276050001336,8,False,False,False,False,2020-07-08 13:00:00,2020-07
pullback_reclaim,1594555200000,2020-07-12 12:00:00+00:00,1594558800000,2020-07-12 13:00:00+00:00,Long,9251.2,9246.574400000001,9251.2,9251.2,9295.382540336548,0.39,-1.803983999999764,3.6070660080000003,1.8213000000000283,1.803983999999764,3.6252839999997923,0.0,-5.411050007999765,9328.717474889818,SL Hit,-0.13378390693773978,1,False,False,False,False,2020-07-12 13:00:00,2020-07
second_retest,1594623600000,2020-07-13 07:00:00+00:00,1594641600000,2020-07-13 12:00:00+00:00,Long,9262.7,9321.358649220125,9326.02166005015,9262.7,9326.02166005015,2.007,117.727908984789,18.649102854492398,9.272340000001607,9.35866273586035,18.631002735861955,1.8604809720000002,97.2183251582966,9425.935800048113,TP Hit,1.1482783998646326,5,False,False,False,False,2020-07-13 12:00:00,2020-07
pullback_reclaim,1594789200000,2020-07-15 05:00:00+00:00,1594800000000,2020-07-15 08:00:00+00:00,Long,9247.6,9202.699056048426,9207.302707402127,9207.302707402127,9300.648891879448,0.165,-7.408655752009699,1.5221496721239953,0.7590000000000601,0.7596024733605191,1.5186024733605792,0.152259195,-9.083064619133694,9416.85273542898,SL Hit,-1.1142421998331227,3,False,False,False,False,2020-07-15 08:00:00,2020-07
pullback_reclaim,1594850400000,2020-07-15 22:00:00+00:00,1594879200000,2020-07-16 06:00:00+00:00,Short,9224.4,9170.804922746265,9166.221811840345,9224.4,9166.221811840345,0.149,7.9856665108064275,1.3704427667445966,0.6854000000000542,0.6828835249820749,1.3682835249821292,-0.137046475,6.752270219061831,9423.605005648044,TP Hit,1.2231989351407848,8,False,False,False,False,2020-07-16 06:00:00,2020-07
pullback_reclaim,1595001600000,2020-07-17 16:00:00+00:00,1595062800000,2020-07-18 09:00:00+00:00,Short,9141.6,9188.050772067782,9183.459042546508,9183.459042546508,9090.54895293504,2.529,-117.47400255941851,23.17784340127971,11.608110000000368,11.61248395929944,23.22059395929981,-6.937077348000001,-133.7147686126982,9289.890237035344,SL Hit,-1.109695044175253,17,False,False,False,False,2020-07-18 09:00:00,2020-07
pullback_reclaim,1595131200000,2020-07-19 04:00:00+00:00,1595152800000,2020-07-19 10:00:00+00:00,Short,9151.9,9156.47595,9151.9,9151.9,9120.273390098158,3.899,-17.841629050001465,35.692178914525,17.93540000000142,17.841629050001465,35.77702905000288,-3.5703220980000006,-49.96348586652647,9239.926751168818,SL Hit,-0.16057030187782498,6,False,False,False,False,2020-07-19 10:00:00,2020-07
second_retest,1595178000000,2020-07-19 17:00:00+00:00,1595192400000,2020-07-19 21:00:00+00:00,Short,9145.8,9181.472748064467,9176.884305911512,9176.884305911512,9108.617823480812,3.454,-123.21367181467133,31.651200035907337,15.646620000002263,15.848479196307935,31.4950991963102,0.0,-154.86487185057868,9085.061879318238,SL Hit,-1.1476128232046525,4,False,False,False,False,2020-07-19 21:00:00,2020-07
pullback_reclaim,1596603600000,2020-08-05 05:00:00+00:00,1596621600000,2020-08-05 10:00:00+00:00,Long,11264.6,11416.617206975146,11422.328371160726,11264.6,11422.328371160726,0.855,129.9747119637499,9.696220355981875,4.839299999999875,4.883045378670077,9.722345378669953,1.6031644844130002,118.67532712335503,9203.737206441594,TP Hit,1.358305899238801,5,False,False,False,False,2020-08-05 10:00:00,2020-08
