strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,year,session,same_candle,source_sleeve,expected_R,total_friction_cost,cost_to_risk,projected_net_R
P37_CAND_0357:Funding Reversal Short,1579050000000,2020-01-15 01:00:00+00:00,1579240800000,2020-01-17 06:00:00+00:00,Short,8779.3,9005.452019343827,9000.951543572042,9000.951543572042,8561.148456427956,0.455,-102.89916880144185,4.04603108440072,2.0020000000006624,2.047716476162268,4.0497164761629305,-4.8394615334975,-102.10573835234507,9897.894261647656,SL Hit,-1.020304283467904,53,False,False,False,False,2020-01-17 06:00:00,2020-01,2020,OFF_HOURS,False,P37_CAND_0357:Funding Reversal Short,0.9842094490135486,12.935209094061152,0.05835830820576643,0.8559494309788971
P37_CAND_0357:BB Expansion Short,1579438800000,2020-01-19 13:00:00+00:00,1579780800000,2020-01-23 12:00:00+00:00,Short,8641.4,8404.925338484236,8400.724975996238,8822.16801728271,8400.724975996238,0.561,132.66228511034348,4.7814942574448285,2.4403500000002043,2.356403355766914,4.796753355767118,-11.4754305804336,139.35622143333225,10037.25048308099,TP Hit,1.3081664835983275,95,False,False,False,False,2020-01-23 12:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0357:BB Expansion Short,1.331402687386683,21.053678193645545,0.11646793780295192,1.1237949551176065
P37_CAND_0357:Funding Reversal Short,1580202000000,2020-01-28 09:00:00+00:00,1580220000000,2020-01-28 14:00:00+00:00,Short,9000.2,9161.48001629687,9156.901565514114,9156.901565514114,8852.638434485887,0.66,-106.4448107559334,5.993354405377968,3.00299999999952,3.0217775166187497,6.02477751661827,0.0,-112.43816516131137,9924.81231791968,SL Hit,-1.029217645450666,5,False,False,False,False,2020-01-28 14:00:00,2020-01,2020,LONDON,False,P37_CAND_0357:Funding Reversal Short,0.9416725674053573,12.018131921996238,0.07669439601682755,0.8254689370768307
P37_CAND_0357:Funding Reversal Short,1580256000000,2020-01-29 00:00:00+00:00,1580616000000,2020-02-02 04:00:00+00:00,Short,9395.0,9199.353549594665,9194.75617150891,9603.203828491089,9194.75617150891,0.486,95.08417489699265,4.518427912551504,2.2939199999996815,2.2343257496768456,4.528245749676527,-33.8429607457626,124.40870773020376,10049.221025649884,TP Hit,0.9396870932837268,100,False,False,False,False,2020-02-02 04:00:00,2020-01,2020,OFF_HOURS,False,P37_CAND_0357:Funding Reversal Short,0.961768234245799,42.889634407990634,0.2059982984886676,0.5379034225407218
P37_CAND_0357:Funding Reversal Short,1581004800000,2020-02-06 16:00:00+00:00,1581213600000,2020-02-09 02:00:00+00:00,Short,9795.2,9982.856775649478,9977.867841728614,9977.867841728614,9622.392158271385,0.565,-106.02607824195445,5.587301039120977,2.7854499999991362,2.8187476652881194,5.604197665287256,-20.839935064825497,-90.77344421624993,9958.447581433635,SL Hit,-1.027311506358497,58,False,False,False,False,2020-02-09 02:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0357:Funding Reversal Short,0.9460222450394645,32.03143376923373,0.17535343641286558,0.6356621805919148
P37_CAND_0357:Funding Reversal Short,1581440400000,2020-02-11 17:00:00+00:00,1581490800000,2020-02-12 07:00:00+00:00,Short,10263.3,10458.453453792588,10453.226840372403,10453.226840372403,10083.813159627598,0.539,-105.18771159420551,5.584512555797103,2.792020000000157,2.817144633479962,5.60916463348012,-16.543106580000003,-94.22911757000261,9864.218463863632,SL Hit,-1.0275190879284741,14,False,False,False,False,2020-02-12 07:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0357:Funding Reversal Short,0.9450314659079683,27.736783769277224,0.14603930500234544,0.6740865586679954
P37_CAND_0357:ATR Expansion Long,1581606000000,2020-02-13 15:00:00+00:00,1581778800000,2020-02-15 15:00:00+00:00,Long,10265.1,10006.23507053969,10011.240690885132,10011.240690885132,10632.288963672301,0.397,-102.76937699574349,4.023860011502129,2.0366100000004046,1.9872312771406198,4.023841277141024,17.0853426005084,-123.87857960775402,9740.339884255876,SL Hit,-1.0197180885857424,48,False,False,False,False,2020-02-15 15:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0357:ATR Expansion Long,1.4464270187789399,25.133043889151555,0.0990038300221605,1.1970470942898706
P37_CAND_0357:Funding Reversal Short,1582074000000,2020-02-19 01:00:00+00:00,1582146000000,2020-02-19 21:00:00+00:00,Short,10106.9,9916.161450600293,9911.205847676456,10312.814152323544,9911.205847676456,0.485,92.50819645885753,4.855592401770571,2.4735000000001763,2.4034674180611546,4.876967418061331,-4.266886610526,91.91949066761295,9832.25937492349,TP Hit,0.926301311723374,20,False,False,False,False,2020-02-19 21:00:00,2020-02,2020,OFF_HOURS,False,P37_CAND_0357:Funding Reversal Short,0.9503676659196164,13.999446430357903,0.0679868103886377,0.81018867542758
P37_CAND_0357:ATR Expansion Short,1582149600000,2020-02-19 22:00:00+00:00,1582430400000,2020-02-23 04:00:00+00:00,Short,9615.5,9909.653747558728,9904.701396860299,9904.701396860299,9185.472904709553,0.342,-100.6005816650851,3.3388012908325426,1.6450199999998258,1.693703938862942,3.338723938862768,-5.028011092508401,-98.91137186340923,9733.348003060077,SL Hit,-1.0171242281406474,78,False,False,False,False,2020-02-23 04:00:00,2020-02,2020,OFF_HOURS,False,P37_CAND_0357:ATR Expansion Short,1.486946812702205,11.705536322203713,0.040475379611870185,1.368597749509602
P37_CAND_0357:BB Expansion Short,1582736400000,2020-02-26 17:00:00+00:00,1583089200000,2020-03-01 19:00:00+00:00,Short,8743.5,8419.843547750665,8415.635729885722,8987.199074482282,8415.635729885722,0.407,131.72817606547952,3.4927404119672603,1.770450000000148,1.7125818710316487,3.4830318710317965,-14.156919600534698,142.39235525404698,9875.740358314128,TP Hit,1.328098815873293,98,False,False,False,False,2020-03-01 19:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0357:BB Expansion Short,1.3453652657926525,21.132691883533752,0.08671634034076003,1.1323030045131437
P37_CAND_0357:BB Expansion Short,1583686800000,2020-03-08 17:00:00+00:00,1583708400000,2020-03-08 23:00:00+00:00,Short,8282.2,8059.64991712362,8055.622106070585,8451.87208362918,8055.622106070585,0.595,132.4172993114465,4.861700350344277,2.493049999999221,2.3965475765559994,4.88959757655522,0.0,127.55559896110222,10003.295957275228,TP Hit,1.311648198785415,6,False,False,False,False,2020-03-08 23:00:00,2020-03,2020,NEW_YORK,False,P37_CAND_0357:BB Expansion Short,1.3353869952148743,9.751297926899497,0.057471433828862044,1.2387963501243497
P37_CAND_0357:BB Expansion Short,1583996400000,2020-03-12 07:00:00+00:00,1584007200000,2020-03-12 10:00:00+00:00,Short,7498.4,7223.839853594733,7220.22973872537,7704.874588117733,7220.22973872537,0.493,135.35815217779663,3.6290321239111014,1.84875,1.7797866305956658,3.628536630595666,-0.38554958610600004,132.11466963999155,10135.41062691522,TP Hit,1.3297527260289819,3,False,False,False,False,2020-03-12 10:00:00,2020-03,2020,OFF_HOURS,False,P37_CAND_0357:BB Expansion Short,1.347237274138621,7.643118340612768,0.03701723495510551,1.272151604858488
P37_CAND_0357:BB Expansion Short,1584057600000,2020-03-13 00:00:00+00:00,1584064800000,2020-03-13 02:00:00+00:00,Short,4759.9,3846.3357114784644,3844.4135047261016,5427.220276597206,3844.4135047261016,0.153,139.77533614379487,0.6583770319281026,0.3641400000000167,0.29409763311151665,0.6582376331115334,0.11711251345319998,138.99984659841357,10274.410473513633,TP Hit,1.3690042406323601,2,False,False,False,False,2020-03-13 02:00:00,2020-03,2020,OFF_HOURS,False,P37_CAND_0357:BB Expansion Short,1.371884726689467,1.433727178492836,0.002148484361667661,1.3578423452406587
P37_CAND_0357:BB Expansion Short,1584230400000,2020-03-15 00:00:00+00:00,1584273600000,2020-03-15 12:00:00+00:00,Short,5164.6,5517.648630267866,5514.891184675528,5514.891184675528,4780.475350360524,0.295,-104.14934592902033,1.5756316729645101,0.7699499999999033,0.8134464497396265,1.5833964497395299,1.5723604105795,-107.29733801256435,10167.11313550107,SL Hit,-1.007871866929486,12,False,False,False,False,2020-03-15 12:00:00,2020-03,2020,OFF_HOURS,False,P37_CAND_0357:BB Expansion Short,1.0965866868596421,4.73138853328354,0.013507015706564785,1.0508001929390836
