timestamp,event_type,symbol,details
1667307600000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 319.24794911075026 | PnL: $-78.40
1667412000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 323.73
1667415600000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 2.0450 | SL: 314.85 | TP: 337.05
1667433600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000100 | Cost: $-0.0657
1667458800000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 336.876641020755 | PnL: $25.93
1667462400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 334.29
1667466000000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 9.2990 | SL: 326.45 | TP: 345.18
1667476800000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 326.28875419872713 | PnL: $-78.50
1667480400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 322.69
1667484000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 7.9640 | SL: 331.74 | TP: 309.11
1667491200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1667494800000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 331.90906341196654 | PnL: $-77.54
1667548800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 349.11
1667552400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 352.07
1667916000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 322.74
1667923200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 375.95
1667930400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 326.33
1668027600000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 262.79
1668074400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 273.84
1668078000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 275.14
1668085200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 300.28
1668088800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 306.05
1668092400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 307.45
1668096000000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 309.09
1669190400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 294.82
1669194000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 293.95
1669197600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 295.64
1669622400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 296.17
1669626000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 294.61
1669629600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 294.08
1669633200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 294.66
1669636800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 292.95
1669640400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 293.66
1669644000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 295.14
1669647600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 291.82
1669658400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 291.57
1669827600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 294.83
1670940000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 278.55
1670943600000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 7.0620 | SL: 268.45 | TP: 293.70
1670947200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1670950800000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 268.31539348308576 | PnL: $-75.27
1671188400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 251.21
1671192000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 11.9520 | SL: 257.11 | TP: 243.01
1671206400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1671206400000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 243.13030963854015 | PnL: $92.30
1671469200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 243.35
1671472800000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 12.2890 | SL: 237.53 | TP: 249.17
1671487200000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 237.41336512627024 | PnL: $-77.75
1673686800000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 305.88
1673690400000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 7.1230 | SL: 315.81 | TP: 295.95
1673712000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000118 | Cost: $-0.2567
1673740800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000118 | Cost: $-0.2574
1673751600000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 296.09943939430593 | PnL: $66.76
1674072000000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 288.42
1674075600000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 9.4740 | SL: 295.96 | TP: 277.95
1674086400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000097 | Cost: $0.2627
1674115200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000097 | Cost: $0.2661
1674144000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000211 | Cost: $0.5806
1674172800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000008 | Cost: $0.0222
1674180000000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 296.1029915522393 | PnL: $-77.83
1674248400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 302.68
1674252000000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 7.4150 | SL: 297.92 | TP: 309.29
1674259200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1674288000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000056 | Cost: $0.1274
1674295200000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 309.13757313282446 | PnL: $44.60
1675328400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 330.6
1675332000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 10.8320 | SL: 337.16 | TP: 324.04
1675353600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000542 | Cost: $-1.9289
1675371600000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 324.20273886792364 | PnL: $65.51
1676275200000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 295.04
1676278800000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 9.7020 | SL: 302.43 | TP: 284.77
1676304000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000113 | Cost: $0.3140
1676304000000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 284.9168784272542 | PnL: $93.73
1676469600000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 303.5
1676473200000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 14.8550 | SL: 308.39 | TP: 294.94
1676476800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000099 | Cost: $0.4463
1676491200000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 308.5444330015756 | PnL: $-82.90
1676491200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 314.55
1676494800000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 13.5200 | SL: 309.24 | TP: 321.93
1676505600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000071 | Cost: $-0.3031
1676509200000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 321.7665805320455 | PnL: $91.54
1678392000000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 271.56
1678395600000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 14.6480 | SL: 276.53 | TP: 264.66
1678399200000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 276.66359662096704 | PnL: $-81.12
1678550400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 271.02
1678554000000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 13.9120 | SL: 265.85 | TP: 276.19
1678579200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000342 | Cost: $-1.3135
1678582800000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 276.05142469736813 | PnL: $65.00
1678953600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 320.42
1678957200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 10.4580 | SL: 313.48 | TP: 330.06
1678968000000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 313.3241667135203 | PnL: $-79.41
1679151600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 332.1
1679155200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 10.1760 | SL: 325.05 | TP: 339.15
1679155200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000992 | Cost: $-3.3522
1679184000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000717 | Cost: $-2.4126
1679212800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.002001 | Cost: $-6.8263
1679227200000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 338.9839338156896 | PnL: $77.19
1679511600000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 316.93
1679515200000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 9.7060 | SL: 324.40 | TP: 306.55
1679529600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000056 | Cost: $0.1734
1679558400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000136 | Cost: $0.4266
1679558400000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 324.56676089053565 | PnL: $-79.10
1679932800000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 311.84
1679936400000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 13.3880 | SL: 317.20 | TP: 305.88
1679943600000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 306.0377686549219 | PnL: $71.67
1679943600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 305.91
1679947200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 11.0600 | SL: 299.36 | TP: 312.46
1679961600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000518 | Cost: $-1.7761
1679990400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000101 | Cost: $-0.3457
1680019200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000101 | Cost: $-0.3482
1680026400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 312.306354984836 | PnL: $67.69
1681484400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 325.97
1681488000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 7.6930 | SL: 330.72 | TP: 318.84
1681488000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000242 | Cost: $-0.6076
1681516800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000059 | Cost: $-0.1487
1681542000000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 330.88949888028077 | PnL: $-40.92
1681664400000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 349.19
1681668000000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 14.1840 | SL: 344.06 | TP: 354.89
1681689600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000455 | Cost: $2.2434
1681689600000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 343.8893536896373 | PnL: $-85.32
1681740000000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 340.12
1681743600000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 5.9370 | SL: 346.17 | TP: 331.04
1681747200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000230 | Cost: $-0.4632
1681776000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000230 | Cost: $-0.4649
1681804800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000235 | Cost: $-0.4798
1681815600000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 346.34739625616487 | PnL: $-38.91
1681898400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 327.74
1681902000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 14.2590 | SL: 332.75 | TP: 320.78
1681920000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1681938000000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 320.93619905411595 | PnL: $90.40
1682096400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 324.67
1682100000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 5.6030 | SL: 331.13 | TP: 314.98
1682121600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000181 | Cost: $0.3253
