strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month
variant_c_live_core,1603897200000,2020-10-28 15:00:00+00:00,1603980000000,2020-10-29 14:00:00+00:00,Short,13058.9,13361.718761270517,13355.041240650193,13355.041240650193,12663.287721319175,0.362,-109.62039157992712,4.782131995789963,2.3783399999998944,2.417262464557207,4.795602464557101,1.1525170288931998,-115.55504060461028,10367.246747492363,SL Hit,-1.0225484319767923,23,False,False,False,False,2020-10-29 14:00:00,2020-10
variant_c_live_core,1604581200000,2020-11-05 13:00:00+00:00,1604592000000,2020-11-05 16:00:00+00:00,Long,14873.9,15276.334340311554,15283.976328475792,14565.83104349743,15283.976328475792,0.345,138.83984740748627,5.2009154237037425,2.5736999999996986,2.6364859166620316,5.210185916661731,0.520268625,133.11866335878256,10500.365410851145,TP Hit,1.3063125375574731,3,False,False,False,False,2020-11-05 16:00:00,2020-11
variant_c_live_core,1605636000000,2020-11-17 18:00:00+00:00,1605672000000,2020-11-18 04:00:00+00:00,Long,17840.6,18335.656157701913,18344.828571987906,17462.264628168705,18344.828571987906,0.284,140.59594878734367,5.1370283743936715,2.5275999999993797,2.604965657222012,5.132565657221392,0.5018282839999999,134.95709212895002,10635.322502980096,TP Hit,1.3085114281163974,10,False,False,False,False,2020-11-18 04:00:00,2020-11
variant_c_live_core,1606752000000,2020-11-30 16:00:00+00:00,1606824000000,2020-12-01 12:00:00+00:00,Long,19350.1,18854.88213159997,18864.314288744343,18864.314288744343,19999.265154521745,0.224,-110.92880252160633,4.278957998739196,2.161599999999511,2.112803200339433,4.274403200338944,5.316459761536,-120.52422028188151,10514.798282698215,SL Hit,-1.0194162918460328,20,False,False,False,False,2020-12-01 12:00:00,2020-12
variant_c_live_core,1608130800000,2020-12-16 15:00:00+00:00,1608152400000,2020-12-16 21:00:00+00:00,Long,20683.6,21226.42211911339,21237.040639433108,20267.355139608164,21237.040639433108,0.259,140.59092885036867,5.427347864425184,2.67546999999951,2.750196762806569,5.425666762806079,2.4650960338914003,132.6984849520521,10647.496767650267,TP Hit,1.3040932652054935,6,False,False,False,False,2020-12-16 21:00:00,2020-12
variant_c_live_core,1608195600000,2020-12-17 09:00:00+00:00,1608195600000,2020-12-17 09:00:00+00:00,Long,22933.3,22301.20737939946,22312.36356118005,22312.36356118005,23767.18838724993,0.175,-110.61620860509429,3.9580193956974528,2.010749999999643,1.9523318116030166,3.9630818116026596,0.0,-114.57422800079173,10532.922539649477,SL Hit,-1.0179667049364831,0,False,False,False,False,2020-12-17 09:00:00,2020-12
variant_c_live_core,1608555600000,2020-12-21 13:00:00+00:00,1608559200000,2020-12-21 14:00:00+00:00,Short,22313.5,23064.717169227835,23053.190573940865,23053.190573940865,21316.8730917488,0.145,-108.92648953803611,3.289920744769018,1.6240000000001054,1.6713563166107086,3.295356316610814,0.0,-112.21641028280513,10420.706129366672,SL Hit,-1.0155829960432778,1,False,False,False,False,2020-12-21 14:00:00,2020-12
variant_c_live_core,1609016400000,2020-12-26 21:00:00+00:00,1609048800000,2020-12-27 06:00:00+00:00,Long,26453.6,27245.83996552394,27259.469700374128,25850.66981573063,27259.469700374128,0.177,140.2264738977378,4.752400436948869,2.3363999999994847,2.4124630684830373,4.748863068482522,0.9355976971919999,134.53847576359692,10555.244605130267,TP Hit,1.3139829223908917,9,False,False,False,False,2020-12-27 06:00:00,2020-12
variant_c_live_core,1609596000000,2021-01-02 14:00:00+00:00,1609603200000,2021-01-02 16:00:00+00:00,Long,31626.5,32598.789021495904,32615.09656978079,30897.527669757827,32615.09656978079,0.147,142.92648615989793,4.720558743079948,2.321130000000128,2.3972095978784127,4.718339597878541,0.9396322897562999,137.26629512706168,10692.51090025733,TP Hit,1.3337804209563044,2,False,False,False,False,2021-01-02 16:00:00,2021-01
variant_c_live_core,1610874000000,2021-01-17 09:00:00+00:00,1610899200000,2021-01-17 16:00:00+00:00,Short,34746.2,36069.35292561112,36051.327261980136,36051.327261980136,32962.90658058315,0.083,-109.82169282572333,2.938845446412862,1.4433699999999519,1.4961300813718337,2.9395000813717855,-0.8982364516920001,-111.8623018204442,10580.648598436888,SL Hit,-1.0138114221931411,7,False,False,False,False,2021-01-17 16:00:00,2021-01
variant_c_live_core,1611342000000,2021-01-22 19:00:00+00:00,1611399600000,2021-01-23 11:00:00+00:00,Long,33306.4,31804.32453416802,31820.234651493764,31820.234651493764,35337.336872925334,0.072,-108.1494335399027,2.3439860832300488,1.200239999999874,1.1455284474535727,2.345768447453447,0.474759288,-110.96817891113275,10469.680419525755,SL Hit,-1.0107054826313477,16,False,False,False,False,2021-01-23 11:00:00,2021-01
variant_c_live_core,1611756000000,2021-01-27 14:00:00+00:00,1611777600000,2021-01-27 20:00:00+00:00,Short,30259.2,31361.95479527091,31346.28165444369,31346.28165444369,28797.83492438377,0.098,-108.0699699365492,3.0194365849682745,1.4817599999999003,1.5359678010676363,3.0177278010675366,-0.29712257400000003,-110.79228394751748,10358.88813557824,SL Hit,-1.014417629773397,6,False,False,False,False,2021-01-27 20:00:00,2021-01
variant_c_live_core,1614070800000,2021-02-23 09:00:00+00:00,1614085200000,2021-02-23 13:00:00+00:00,Short,46562.2,49596.61737852507,49571.83146279368,49571.83146279368,42437.86519056433,0.017,-51.58509543492628,0.8173499477174633,0.3966100000000297,0.42136056743370137,0.8179705674337311,0.0,-52.40244538264375,10306.485690195595,SL Hit,-1.008235531837638,4,False,False,False,False,2021-02-23 13:00:00,2021-02
variant_c_live_core,1614614400000,2021-03-01 16:00:00+00:00,1614700800000,2021-03-02 16:00:00+00:00,Long,49209.1,47708.041450368415,47731.90740407045,47731.90740407045,51202.013605457716,0.035,-52.53704923710543,1.6960499753814475,0.8606499999998778,0.8353083795712519,1.6959583795711297,0.6853486150000001,-54.91844782748688,10251.567242368106,SL Hit,-1.0161562911754358,24,False,False,False,False,2021-03-02 16:00:00,2021-03
variant_c_live_core,1614765600000,2021-03-03 10:00:00+00:00,1614816000000,2021-03-04 00:00:00+00:00,Long,51504.6,50225.2377339079,50250.362915365586,50250.362915365586,53188.259284214466,0.042,-53.73321517586802,2.136326592412066,1.080240000000049,1.0552576212226705,2.1354976212227195,1.1732825814948002,-57.04282434977488,10194.524418018333,SL Hit,-1.0200322425205648,14,False,False,False,False,2021-03-04 00:00:00,2021-03
variant_c_live_core,1619802000000,2021-04-30 17:00:00+00:00,1619830800000,2021-05-01 01:00:00+00:00,Long,56786.4,58311.861907030245,58341.032423241864,55618.18225526586,58341.032423241864,0.022,33.560161954665354,1.2660808809773327,0.6252399999999615,0.6417513566556299,1.2669913566555913,0.126914238,32.16716683568802,10226.691584854021,TP Hit,1.305802718633936,8,False,False,False,False,2021-05-01 01:00:00,2021-05
variant_c_live_core,1621609200000,2021-05-21 15:00:00+00:00,1621630800000,2021-05-21 21:00:00+00:00,Short,37789.0,34058.27452531394,34041.253898364754,40510.184393177384,34041.253898364754,0.038,141.7675680380704,1.3650982159809648,0.7178199999999778,0.6467838240689452,1.364603824068923,0.0140050324414,140.38846478964805,10367.080049643671,TP Hit,1.3709932645651741,6,False,False,False,False,2021-05-21 21:00:00,2021-05
variant_c_live_core,1621760400000,2021-05-23 09:00:00+00:00,1621785600000,2021-05-23 16:00:00+00:00,Short,34332.8,31804.38523432957,31788.490988835154,36192.36008803869,31788.490988835154,0.056,141.59122687754427,1.851841186561228,0.9626399999997229,0.8900777476872609,1.8527177476869838,0.01975238328,139.71963330770302,10506.799682951374,TP Hit,1.3596843586469975,7,False,False,False,False,2021-05-23 16:00:00,2021-05
variant_c_live_core,1621886400000,2021-05-24 20:00:00+00:00,1621936800000,2021-05-25 10:00:00+00:00,Long,39583.7,37570.30776844061,37589.10231960041,37589.10231960041,42305.910111666104,0.053,-106.70978827264757,2.0445812058636763,1.0504599999999846,0.9961112114694478,2.0465712114694323,0.41217464000000004,-109.16654411851125,10397.633138832864,SL Hit,-1.0094227278736412,14,False,False,False,False,2021-05-25 10:00:00,2021-05
variant_c_live_core,1622192400000,2021-05-28 09:00:00+00:00,1622264400000,2021-05-29 05:00:00+00:00,Short,35934.6,37381.18451071505,37362.50325908551,37362.50325908551,33995.61936238124,0.074,-107.04725379291389,2.712684026896457,1.328300000000323,1.382412620585921,2.7107126205862437,-0.5358523519999999,-109.22408546781034,10288.409053365052,SL Hit,-1.013082995301449,20,False,False,False,False,2021-05-29 05:00:00,2021-05
variant_c_live_core,1622311200000,2021-05-29 18:00:00+00:00,1622354400000,2021-05-30 06:00:00+00:00,Short,33896.9,35535.66137551983,35517.90242430768,35517.90242430768,31685.927744017114,0.064,-104.88072803326882,2.221841964016635,1.0822399999997578,1.1365728775775061,2.218812877577264,-0.229823348,-106.87274664928546,10181.536306715765,SL Hit,-1.0109555364913987,12,False,False,False,False,2021-05-30 06:00:00,2021-05
variant_c_live_core,1623240000000,2021-06-09 12:00:00+00:00,1623250800000,2021-06-09 15:00:00+00:00,Long,34950.5,36513.05426312907,36531.31992309061,33782.20965537476,36531.31992309061,0.044,68.75238757767892,1.5721981937888394,0.7704400000000896,0.8036890383079298,1.5741290383080195,0.0,67.18018938389008,10248.716496099656,TP Hit,1.33747083532587,3,False,False,False,False,2021-06-09 15:00:00,2021-06
variant_c_live_core,1623614400000,2021-06-13 20:00:00+00:00,1623614400000,2021-06-13 20:00:00+00:00,Long,37628.9,38814.16322518726,38833.58001519485,36729.58998905971,38833.58001519485,0.116,137.49053412172177,4.43369766706086,2.1796400000001013,2.2523476408806458,4.431987640880747,0.0,133.0568364546609,10381.773332554318,TP Hit,1.3179695664101154,0,False,False,False,False,2021-06-13 20:00:00,2021-06
variant_c_live_core,1624046400000,2021-06-18 20:00:00+00:00,1624064400000,2021-06-19 01:00:00+00:00,Short,35287.5,36297.564297062345,36279.424584769964,36279.424584769964,33952.01474337506,0.107,-108.0768797856709,3.829800939892835,1.8885500000001556,1.9409492152847523,3.829499215284908,-0.38318208700000006,-111.52349863856375,10270.249833915754,SL Hit,-1.0182873905646643,5,False,False,False,False,2021-06-19 01:00:00,2021-06
variant_c_live_core,1624366800000,2021-06-22 13:00:00+00:00,1624374000000,2021-06-22 15:00:00+00:00,Short,29845.9,31379.091879027514,31363.410173940545,31363.410173940545,27774.03253619369,0.068,-104.25704777387084,2.081649723886936,1.0186399999999705,1.0663559459138634,2.0849959459138336,0.0,-106.33869749775778,10163.911136417997,SL Hit,-1.0103338385180296,2,False,False,False,False,2021-06-22 15:00:00,2021-06
variant_c_live_core,1624557600000,2021-06-24 18:00:00+00:00,1624608000000,2021-06-25 08:00:00+00:00,Long,34983.9,33910.033531534624,33926.99703004965,33926.99703004965,36409.9196804866,0.098,-105.23891390960702,3.375802743045197,1.712060000000114,1.6624228544725483,3.3744828544726624,-0.5607863136246,-108.05393033902762,10055.85720607897,SL Hit,-1.0160501947646365,14,False,False,False,False,2021-06-25 08:00:00,2021-06
variant_c_live_core,1624633200000,2021-06-25 15:00:00+00:00,1624658400000,2021-06-25 22:00:00+00:00,Short,32783.6,31379.57296402263,31363.891018513375,33833.99846667037,31363.891018513375,0.049,68.79732476289102,1.5719977376185545,0.8040900000001712,0.7684153299535174,1.5725053299536884,-0.15982981700000004,67.38515684227248,10123.242362921243,TP Hit,1.336661353312859,7,False,False,False,False,2021-06-25 22:00:00,2021-06
variant_c_live_core,1628190000000,2021-08-05 19:00:00+00:00,1628262000000,2021-08-06 15:00:00+00:00,Long,40842.6,42269.12589158939,42290.27102710294,39765.08566048588,42290.27102710294,0.096,136.9464855925818,3.9893628427962913,1.9631999999997207,2.0299330093008465,3.9931330093005672,0.7834347840000001,132.17368796578552,10255.416050887028,TP Hit,1.3239043224544482,20,False,False,False,False,2021-08-06 15:00:00,2021-08
variant_c_live_core,1628510400000,2021-08-09 12:00:00+00:00,1628611200000,2021-08-10 16:00:00+00:00,Long,45953.8,44787.7432962267,44810.1483704119,44810.1483704119,47487.28448553902,0.092,-107.2772167471441,4.174110991626428,2.1141600000002945,2.061266825038794,4.1754268250390885,1.6861943080000001,-113.13752204677053,10142.278528840257,SL Hit,-1.0195908208457447,28,False,False,False,False,2021-08-10 16:00:00,2021-08
variant_c_live_core,1631026800000,2021-09-07 15:00:00+00:00,1631026800000,2021-09-07 15:00:00+00:00,Short,47343.7,45566.40381152499,45543.631995527234,48621.89536322039,45543.631995527234,0.079,140.40639888952532,3.669949100555237,1.868350000000115,1.7989734638229928,3.6673234638231076,0.0,136.7364497889701,10279.014978629228,TP Hit,1.3904730369206877,0,False,False,False,False,2021-09-07 15:00:00,2021-09
variant_c_live_core,1632139200000,2021-09-20 12:00:00+00:00,1632182400000,2021-09-21 00:00:00+00:00,Short,43708.1,42188.67811464485,42167.59431748611,44857.40889141001,42167.59431748611,0.091,138.26739156731867,3.9083034042163405,1.9938100000003178,1.918625541445239,3.9124355414455567,-0.7904579410000001,135.14954610410234,10414.164524733329,TP Hit,1.3220309150232676,12,False,False,False,False,2021-09-21 00:00:00,2021-09
variant_c_live_core,1632484800000,2021-09-24 12:00:00+00:00,1632513600000,2021-09-24 20:00:00+00:00,Short,41489.3,42797.831873972886,42776.443652146816,42776.443652146816,39751.19381646274,0.082,-107.29961366577639,3.4557724068328888,1.7023199999995704,1.7538341897377105,3.4561541897372807,-0.1367662519548,-110.61861982065449,10303.545904912675,SL Hit,-1.016616810245225,8,False,False,False,False,2021-09-24 20:00:00,2021-09
variant_c_live_core,1633086000000,2021-10-01 11:00:00+00:00,1633280400000,2021-10-03 17:00:00+00:00,Long,47110.1,48634.745792108966,48659.07532977385,45954.34896256282,48659.07532977385,0.091,138.74276708191607,4.356390483540958,2.1421400000000794,2.2139879275042693,4.356127927504349,2.172637164698,132.21373943367712,10435.75964434635,TP Hit,1.3191818503488402,54,False,False,False,False,2021-10-03 17:00:00,2021-10
variant_c_live_core,1633532400000,2021-10-06 15:00:00+00:00,1633896000000,2021-10-10 20:00:00+00:00,Long,54557.0,56552.05033179838,56580.3405020494,53053.35923852443,56580.3405020494,0.071,141.64857355768513,3.9443712867788427,1.9333300000002271,2.0086020878224735,3.9419320878227007,8.570645419975298,129.133556850931,10564.893201197283,TP Hit,1.3268131477365457,101,False,False,False,False,2021-10-10 20:00:00,2021-10
variant_c_live_core,1634320800000,2021-10-15 18:00:00+00:00,1634328000000,2021-10-15 20:00:00+00:00,Long,61831.2,63533.25471463232,63565.03723324894,60529.671992060765,63565.03723324894,0.083,141.27054131448276,5.2026248706572416,2.564699999999517,2.637949045179696,5.2026490451792125,0.0,136.0679164438255,10700.961117641109,TP Hit,1.3077357569333155,2,False,False,False,False,2021-10-15 20:00:00,2021-10
variant_c_live_core,1637920800000,2021-11-26 10:00:00+00:00,1638122400000,2021-11-28 18:00:00+00:00,Short,54876.3,53278.84815559762,53252.222044575334,56080.91332790576,53252.222044575334,0.09,143.77066599621466,4.866981667001893,2.47229999999945,2.396349992005562,4.868649992005012,-4.631409879606,143.53509420881875,10844.496211849926,TP Hit,1.3261117135235332,56,False,False,False,False,2021-11-28 18:00:00,2021-11
variant_c_live_core,1638565200000,2021-12-03 21:00:00+00:00,1638590400000,2021-12-04 04:00:00+00:00,Short,53430.2,51380.89752593268,51355.219915974696,54965.29366049822,51355.219915974696,0.072,147.54977813284657,3.7731995109335763,1.923120000000461,1.8487879169750958,3.7719079169755565,-1.0498574651616,144.8264360870746,10989.322647937,TP Hit,1.3349690164196273,7,False,False,False,False,2021-12-04 04:00:00,2021-12
variant_c_live_core,1640984400000,2021-12-31 21:00:00+00:00,1640998800000,2022-01-01 01:00:00+00:00,Short,45850.3,46839.840680455694,46816.43246422359,46816.43246422359,44553.74268857836,0.116,-114.78671893286021,5.376028159466431,2.6575599999995614,2.715353082924354,5.372913082923915,-0.536042612,-119.62670448032665,10869.695943456672,SL Hit,-1.024228785491561,4,False,False,False,False,2022-01-01 01:00:00,2022-01
variant_c_live_core,1641416400000,2022-01-05 21:00:00+00:00,1641420000000,2022-01-05 22:00:00+00:00,Short,43936.6,42433.434839817535,42412.228725454814,45071.91851767253,42412.228725454814,0.098,147.31018569788142,4.232131707151059,2.1520799999999145,2.0781992075467133,4.230279207546628,0.0,143.07805399073035,11012.773997447403,TP Hit,1.324003032438896,1,False,False,False,False,2022-01-05 22:00:00,2022-01
variant_c_live_core,1643029200000,2022-01-24 13:00:00+00:00,1643036400000,2022-01-24 15:00:00+00:00,Short,33063.5,34247.780779679575,34230.665446956096,34230.665446956096,31481.853545894308,0.096,-113.6909548492392,3.2309414774246195,1.584,1.6430719414539636,3.2270719414539637,0.0,-116.92189632666383,10895.85210112074,SL Hit,-1.0146640159440246,2,False,False,False,False,2022-01-24 15:00:00,2022-01
variant_c_live_core,1643058000000,2022-01-24 21:00:00+00:00,1643248800000,2022-01-27 02:00:00+00:00,Long,37229.0,35653.27322688515,35671.10878127578,35671.10878127578,39348.25669267252,0.071,-111.87660089115457,2.5873206995544225,1.3220200000001858,1.2663243617351836,2.5883443617353694,0.5552560593450999,-115.01917765005409,10780.832923470687,SL Hit,-1.0114485236043902,53,False,False,False,False,2022-01-27 02:00:00,2022-01
variant_c_live_core,1643994000000,2022-02-04 17:00:00+00:00,1644015600000,2022-02-04 23:00:00+00:00,Long,40269.2,41615.984347510246,41636.802748884686,39249.868020803035,41636.802748884686,0.108,145.4527095311069,4.421799954765554,2.1772799999995915,2.248387348439457,4.425667348439049,0.0,141.03090957634134,10921.86383304703,TP Hit,1.3212421222880264,6,False,False,False,False,2022-02-04 23:00:00,2022-02
variant_c_live_core,1645124400000,2022-02-17 19:00:00+00:00,1645131600000,2022-02-17 21:00:00+00:00,Short,41244.3,40102.94749406377,40082.90604104325,42116.10765044886,40082.90604104325,0.128,146.09312075983826,5.2062238396200815,2.636799999999814,2.5653059866260737,5.202105986625888,0.0,140.8868969202182,11062.750729967249,TP Hit,1.3091792729148488,2,False,False,False,False,2022-02-17 21:00:00,2022-02
variant_c_live_core,1645732800000,2022-02-24 20:00:00+00:00,1645732800000,2022-02-24 20:00:00+00:00,Long,37290.9,38955.990156372995,38975.477895320655,36046.011915369134,38975.477895320655,0.09,149.85811407356937,3.4311100570367845,1.673999999999869,1.753896505289449,3.427896505289318,0.0,146.42700401653258,11209.177733983783,TP Hit,1.3375420464938608,0,False,False,False,False,2022-02-24 20:00:00,2022-02
variant_c_live_core,1646064000000,2022-02-28 16:00:00+00:00,1646085600000,2022-02-28 22:00:00+00:00,Long,40813.2,42424.73221749862,42445.95519509616,39602.528259530765,42445.95519509616,0.094,151.4840284448704,3.912182814222435,1.9175999999994529,1.9949598941690347,3.9125598941684876,-0.344570254752,147.91641588539997,11357.094149869183,TP Hit,1.3311058345790943,6,False,False,False,False,2022-02-28 22:00:00,2022-02
variant_c_live_core,1650992400000,2022-04-26 17:00:00+00:00,1651064400000,2022-04-27 13:00:00+00:00,Short,38618.5,39398.57668031933,39378.88723670098,39378.88723670098,37608.751060137525,0.153,-119.35173208885791,5.968306366044429,2.952900000000445,3.01248487360758,5.965384873608025,0.0767469114,-125.39678536630232,11231.697364502881,SL Hit,-1.0258939691094433,20,False,False,False,False,2022-04-27 13:00:00,2022-04
variant_c_live_core,1651766400000,2022-05-05 16:00:00+00:00,1651777200000,2022-05-05 19:00:00+00:00,Short,36868.1,35729.41940979205,35711.56362797806,37732.2821878558,35711.56362797806,0.133,151.4445184976574,4.827735040751172,2.4472000000001937,2.37481898126052,4.8220189812607135,-0.49059045000000007,147.10737390690625,11378.804738409788,TP Hit,1.3176395049673817,3,False,False,False,False,2022-05-05 19:00:00,2022-05
variant_c_live_core,1652115600000,2022-05-09 17:00:00+00:00,1652119200000,2022-05-09 18:00:00+00:00,Short,31675.6,30428.909988972133,30413.703137403434,32611.513741069528,30413.703137403434,0.124,154.58956136745533,3.850479619316272,1.9592000000003609,1.885649594518647,3.844849594519008,0.0,150.73908174813909,11529.543820157927,TP Hit,1.332056530768735,1,False,False,False,False,2022-05-09 18:00:00,2022-05
variant_c_live_core,1652274000000,2022-05-11 13:00:00+00:00,1652274000000,2022-05-11 13:00:00+00:00,Short,29280.0,30821.277980453684,30805.87504293222,30805.87504293222,27205.401329260807,0.076,-117.13712651447997,2.28384856325724,1.1095999999998893,1.1706232516312012,2.2802232516310905,0.0,-119.42097507773721,11410.12284508019,SL Hit,-1.0100944946919532,0,False,False,False,False,2022-05-11 13:00:00,2022-05
variant_c_live_core,1652302800000,2022-05-11 21:00:00+00:00,1652410800000,2022-05-13 03:00:00+00:00,Short,28449.6,30283.286302719695,30268.15222660639,30268.15222660639,25957.755240824452,0.063,-115.52223707134084,1.8500859185356702,0.8946000000000458,0.9534467951381085,1.8480467951381543,1.8451388687760002,-119.21746185865251,11290.90538322154,SL Hit,-1.0083220464564524,30,False,False,False,False,2022-05-13 03:00:00,2022-05
variant_c_live_core,1654106400000,2022-06-01 18:00:00+00:00,1654113600000,2022-06-01 20:00:00+00:00,Short,30148.2,29342.91320242919,29328.249077890247,30764.364663919023,29328.249077890247,0.188,151.39391794331237,5.592164641028344,2.8387999999997264,2.75685541332142,5.595655413321147,0.0,145.80175330228403,11436.707136523824,TP Hit,1.306934403620139,2,False,False,False,False,2022-06-01 20:00:00,2022-06
variant_c_live_core,1654635600000,2022-06-07 21:00:00+00:00,1654639200000,2022-06-07 22:00:00+00:00,Long,31365.6,30686.242438745547,30701.593235363227,30701.593235363227,32250.564950884407,0.176,-119.56693078078352,5.460562134609608,2.7631999999994874,2.7017402047117356,5.4649402047112225,0.0,-125.02749291539314,11311.67964360843,SL Hit,-1.023118434081131,1,False,False,False,False,2022-06-07 22:00:00,2022-06
