fusion,entry_time,reason,session,expected_R
cost_gated_router,1634317200000,FILTER_REJECTED,NEW_YORK,1.0604246596615867
cost_gated_router,1634349600000,FILTER_REJECTED,OFF_HOURS,0.9621717766037537
cost_gated_router,1634522400000,FILTER_REJECTED,OFF_HOURS,0.9542370231980023
cost_gated_router,1634745600000,FILTER_REJECTED,NEW_YORK,1.0474917518598594
cost_gated_router,1634767200000,FILTER_REJECTED,OFF_HOURS,0.9476210691891257
cost_gated_router,1634806800000,FILTER_REJECTED,LONDON,0.9539748531707825
cost_gated_router,1635123600000,FILTER_REJECTED,OFF_HOURS,0.9505088174466423
cost_gated_router,1635325200000,FILTER_REJECTED,LONDON,1.063852171779796
cost_gated_router,1635753600000,FILTER_REJECTED,LONDON,0.9570337962278145
cost_gated_router,1635847200000,FILTER_REJECTED,LONDON,0.9514387697604426
cost_gated_router,1636243200000,FILTER_REJECTED,OFF_HOURS,0.9224705105190506
cost_gated_router,1636279200000,FILTER_REJECTED,LONDON,0.9205939399777832
cost_gated_router,1636362000000,FILTER_REJECTED,LONDON,0.9415269845195415
cost_gated_router,1636434000000,FILTER_REJECTED,OFF_HOURS,0.9449999748756697
cost_gated_router,1636552800000,FILTER_REJECTED,NEW_YORK,0.9506123823381629
cost_gated_router,1637024400000,FILTER_REJECTED,OFF_HOURS,1.047789898484048
cost_gated_router,1637258400000,FILTER_REJECTED,NEW_YORK,1.0719921241092611
cost_gated_router,1637917200000,FILTER_REJECTED,LONDON,1.0676416911029003
cost_gated_router,1638144000000,FILTER_REJECTED,OFF_HOURS,1.0610275095873247
cost_gated_router,1639411200000,FILTER_REJECTED,NEW_YORK,1.0609780650955145
cost_gated_router,1640062800000,FILTER_REJECTED,OFF_HOURS,1.0582729883112616
cost_gated_router,1640289600000,FILTER_REJECTED,NEW_YORK,1.049513064369613
cost_gated_router,1645351200000,FILTER_REJECTED,LONDON,1.0513959084239808
cost_gated_router,1645664400000,FILTER_REJECTED,OFF_HOURS,1.0656273474455003
cost_gated_router,1645999200000,FILTER_REJECTED,OFF_HOURS,1.0752023848936938
cost_gated_router,1655010000000,FILTER_REJECTED,OFF_HOURS,1.0640546626607037
cost_gated_router,1656583200000,FILTER_REJECTED,LONDON,1.0603084041102244
cost_gated_router,1664251200000,FILTER_REJECTED,OFF_HOURS,1.058102711850698
cost_gated_router,1668045600000,FILTER_REJECTED,OFF_HOURS,0.9839883940491251
cost_gated_router,1673690400000,FILTER_REJECTED,LONDON,0.9642034811885597
cost_gated_router,1679036400000,FILTER_REJECTED,OFF_HOURS,1.061798042662986
cost_gated_router,1679094000000,FILTER_REJECTED,OFF_HOURS,1.0698167478011982
cost_gated_router,1679256000000,FILTER_REJECTED,NEW_YORK,1.057819967171182
cost_gated_router,1680080400000,FILTER_REJECTED,LONDON,1.0505308740061163
cost_gated_router,1703545200000,FILTER_REJECTED,OFF_HOURS,0.9074820576281587
cost_gated_router,1703674800000,FILTER_REJECTED,LONDON,0.920168764225552
cost_gated_router,1703862000000,FILTER_REJECTED,NEW_YORK,0.9248580332887312
cost_gated_router,1704016800000,FILTER_REJECTED,LONDON,0.9171651213860509
cost_gated_router,1704135600000,FILTER_REJECTED,NEW_YORK,0.904904488449905
cost_gated_router,1708974000000,FILTER_REJECTED,NEW_YORK,1.024431907268926
cost_gated_router,1708995600000,FILTER_REJECTED,OFF_HOURS,0.9326248731628307
cost_gated_router,1709017200000,FILTER_REJECTED,OFF_HOURS,0.9529705487410063
cost_gated_router,1709143200000,FILTER_REJECTED,NEW_YORK,0.9730237258794773
cost_gated_router,1709208000000,FILTER_REJECTED,LONDON,0.9681470824937661
cost_gated_router,1709326800000,FILTER_REJECTED,NEW_YORK,0.9552655803969244
cost_gated_router,1709485200000,FILTER_REJECTED,NEW_YORK,0.9195450541355361
cost_gated_router,1709532000000,FILTER_REJECTED,OFF_HOURS,0.9404159623624387
cost_gated_router,1709560800000,FILTER_REJECTED,NEW_YORK,0.9479843501084791
cost_gated_router,1709564400000,FILTER_REJECTED,NEW_YORK,1.0573798055839905
cost_gated_router,1709582400000,FILTER_REJECTED,NEW_YORK,0.9591300341862861
cost_gated_router,1709647200000,FILTER_REJECTED,NEW_YORK,0.9638263762516477
cost_gated_router,1710144000000,FILTER_REJECTED,LONDON,0.948844746019458
cost_gated_router,1710190800000,FILTER_REJECTED,NEW_YORK,0.9503471500991053
cost_gated_router,1710313200000,FILTER_REJECTED,OFF_HOURS,0.9429255980006449
cost_gated_router,1710446400000,FILTER_REJECTED,NEW_YORK,1.0689059432650063
cost_gated_router,1710633600000,FILTER_REJECTED,OFF_HOURS,1.0687057119269283
cost_gated_router,1710838800000,FILTER_REJECTED,LONDON,1.0721377878676834
cost_gated_router,1711119600000,FILTER_REJECTED,NEW_YORK,1.0657990379567535
cost_gated_router,1711933200000,FILTER_REJECTED,OFF_HOURS,0.9005166700859335
cost_gated_router,1712599200000,FILTER_REJECTED,NEW_YORK,0.9390645800296408
cost_gated_router,1713369600000,FILTER_REJECTED,NEW_YORK,1.0723204190828883
cost_gated_router,1731290400000,FILTER_REJECTED,OFF_HOURS,0.9537166405214995
cost_gated_router,1731376800000,FILTER_REJECTED,OFF_HOURS,0.9645024503927853
cost_gated_router,1731438000000,FILTER_REJECTED,NEW_YORK,0.9697016662483883
cost_gated_router,1732572000000,FILTER_REJECTED,OFF_HOURS,1.0515127006381242
cost_gated_router,1733389200000,FILTER_REJECTED,LONDON,0.958764109291911
cost_gated_router,1735059600000,FILTER_REJECTED,NEW_YORK,1.0465177767366267
cost_gated_router,1741543200000,FILTER_REJECTED,NEW_YORK,1.0442736296779265
cost_gated_router,1769709600000,FILTER_REJECTED,NEW_YORK,1.0478664387402015
cost_gated_router,1771819200000,FILTER_REJECTED,OFF_HOURS,1.0342899812631732
session_hardened_router,1578974400000,FILTER_REJECTED,OFF_HOURS,1.3146811634589277
session_hardened_router,1579050000000,FILTER_REJECTED,OFF_HOURS,0.9842094490135486
session_hardened_router,1579302000000,FILTER_REJECTED,OFF_HOURS,0.9478445698046972
session_hardened_router,1579424400000,FILTER_REJECTED,LONDON,0.9113808942767426
session_hardened_router,1579881600000,FILTER_REJECTED,NEW_YORK,0.9392204432209859
session_hardened_router,1580173200000,FILTER_REJECTED,OFF_HOURS,1.0435084856049694
session_hardened_router,1580245200000,FILTER_REJECTED,NEW_YORK,0.9476961362682481
session_hardened_router,1580274000000,FILTER_REJECTED,OFF_HOURS,0.9552571567044643
session_hardened_router,1580428800000,FILTER_REJECTED,OFF_HOURS,0.9446846415625841
session_hardened_router,1580641200000,FILTER_REJECTED,LONDON,0.9157821021572101
session_hardened_router,1580922000000,FILTER_REJECTED,NEW_YORK,0.9262973255044004
session_hardened_router,1580950800000,FILTER_REJECTED,OFF_HOURS,0.9389847036331528
session_hardened_router,1583996400000,FILTER_REJECTED,OFF_HOURS,1.347237274138621
session_hardened_router,1584057600000,FILTER_REJECTED,OFF_HOURS,1.371884726689467
session_hardened_router,1584126000000,FILTER_REJECTED,NEW_YORK,0.9945006887014343
session_hardened_router,1584309600000,FILTER_REJECTED,OFF_HOURS,1.3648951911983387
session_hardened_router,1584529200000,FILTER_REJECTED,LONDON,0.9871996547512475
session_hardened_router,1585357200000,FILTER_REJECTED,OFF_HOURS,1.0833301734213412
session_hardened_router,1585530000000,FILTER_REJECTED,OFF_HOURS,0.9626712723011933
session_hardened_router,1585746000000,FILTER_REJECTED,NEW_YORK,0.9513983914086337
session_hardened_router,1585785600000,FILTER_REJECTED,OFF_HOURS,1.3466676326483267
session_hardened_router,1588237200000,FILTER_REJECTED,LONDON,0.9725720521505755
session_hardened_router,1588784400000,FILTER_REJECTED,NEW_YORK,0.954495618612552
session_hardened_router,1589072400000,FILTER_REJECTED,OFF_HOURS,1.3559337239957467
session_hardened_router,1590364800000,FILTER_REJECTED,OFF_HOURS,1.0610435926040762
session_hardened_router,1591056000000,FILTER_REJECTED,OFF_HOURS,1.3316071863922716
session_hardened_router,1595782800000,FILTER_REJECTED,NEW_YORK,0.9413236408045137
session_hardened_router,1595833200000,FILTER_REJECTED,OFF_HOURS,0.9497397640194994
session_hardened_router,1595894400000,FILTER_REJECTED,OFF_HOURS,0.9732366844663316
session_hardened_router,1595952000000,FILTER_REJECTED,NEW_YORK,0.9709474028508005
session_hardened_router,1596279600000,FILTER_REJECTED,LONDON,0.9517046427591533
session_hardened_router,1596330000000,FILTER_REJECTED,OFF_HOURS,0.9525464552056124
session_hardened_router,1598979600000,FILTER_REJECTED,NEW_YORK,0.9236808280737089
session_hardened_router,1599177600000,FILTER_REJECTED,OFF_HOURS,1.3560487346955292
session_hardened_router,1604617200000,FILTER_REJECTED,OFF_HOURS,1.340351441544487
session_hardened_router,1605693600000,FILTER_REJECTED,LONDON,0.9719001807740226
session_hardened_router,1605848400000,FILTER_REJECTED,OFF_HOURS,0.9632695984983359
session_hardened_router,1605902400000,FILTER_REJECTED,NEW_YORK,0.9560284456297311
session_hardened_router,1606129200000,FILTER_REJECTED,LONDON,0.9553544278452697
session_hardened_router,1606212000000,FILTER_REJECTED,LONDON,0.9578728834685563
session_hardened_router,1606363200000,FILTER_REJECTED,OFF_HOURS,1.353132271225918
session_hardened_router,1606784400000,FILTER_REJECTED,OFF_HOURS,0.9618666926988134
session_hardened_router,1608156000000,FILTER_REJECTED,OFF_HOURS,0.9611598753711171
session_hardened_router,1608228000000,FILTER_REJECTED,NEW_YORK,0.9780214021866303
session_hardened_router,1609617600000,FILTER_REJECTED,NEW_YORK,0.9698149965171822
session_hardened_router,1609639200000,FILTER_REJECTED,OFF_HOURS,0.9768231072701817
session_hardened_router,1609671600000,FILTER_REJECTED,LONDON,0.9716622690129493
session_hardened_router,1609804800000,FILTER_REJECTED,OFF_HOURS,1.4795818023866
session_hardened_router,1609912800000,FILTER_REJECTED,OFF_HOURS,0.9789841269255296
session_hardened_router,1609977600000,FILTER_REJECTED,OFF_HOURS,1.0837955330236644
session_hardened_router,1610031600000,FILTER_REJECTED,NEW_YORK,0.9748207984211608
session_hardened_router,1610064000000,FILTER_REJECTED,OFF_HOURS,0.9800482893977933
session_hardened_router,1610175600000,FILTER_REJECTED,OFF_HOURS,1.4763537691267752
session_hardened_router,1610337600000,FILTER_REJECTED,OFF_HOURS,1.365268280531478
session_hardened_router,1610431200000,FILTER_REJECTED,OFF_HOURS,1.4859188615862975
session_hardened_router,1610499600000,FILTER_REJECTED,OFF_HOURS,1.379552564146798
session_hardened_router,1610564400000,FILTER_REJECTED,NEW_YORK,0.980902727312101
session_hardened_router,1610578800000,FILTER_REJECTED,OFF_HOURS,1.0877500772203612
session_hardened_router,1610640000000,FILTER_REJECTED,NEW_YORK,0.9746805597076661
session_hardened_router,1610974800000,FILTER_REJECTED,NEW_YORK,0.9732292792766514
session_hardened_router,1611021600000,FILTER_REJECTED,OFF_HOURS,0.9662011430225236
session_hardened_router,1611115200000,FILTER_REJECTED,OFF_HOURS,1.0803682963270451
session_hardened_router,1611547200000,FILTER_REJECTED,OFF_HOURS,1.0749367016734634
session_hardened_router,1611583200000,FILTER_REJECTED,NEW_YORK,0.9687469469481333
session_hardened_router,1611633600000,FILTER_REJECTED,OFF_HOURS,1.3566335733088768
session_hardened_router,1611921600000,FILTER_REJECTED,LONDON,0.9865584079232365
session_hardened_router,1611975600000,FILTER_REJECTED,OFF_HOURS,1.4790389807360265
session_hardened_router,1612314000000,FILTER_REJECTED,OFF_HOURS,0.9740808097010526
session_hardened_router,1612389600000,FILTER_REJECTED,OFF_HOURS,0.960918299685686
session_hardened_router,1614560400000,FILTER_REJECTED,OFF_HOURS,1.356892278062924
session_hardened_router,1614790800000,FILTER_REJECTED,NEW_YORK,0.9670799189538489
session_hardened_router,1615251600000,FILTER_REJECTED,OFF_HOURS,0.9601935340391073
session_hardened_router,1615255200000,FILTER_REJECTED,OFF_HOURS,1.0684695226378638
session_hardened_router,1615338000000,FILTER_REJECTED,OFF_HOURS,0.9574964515549498
session_hardened_router,1615370400000,FILTER_REJECTED,LONDON,0.9635359647739905
session_hardened_router,1615413600000,FILTER_REJECTED,OFF_HOURS,0.9670657190321743
session_hardened_router,1615471200000,FILTER_REJECTED,NEW_YORK,0.9652756132953827
session_hardened_router,1615629600000,FILTER_REJECTED,LONDON,0.9576084894550773
session_hardened_router,1615669200000,FILTER_REJECTED,NEW_YORK,0.9601350049855385
session_hardened_router,1615939200000,FILTER_REJECTED,OFF_HOURS,0.9639307060837436
session_hardened_router,1616086800000,FILTER_REJECTED,NEW_YORK,0.963435891188729
session_hardened_router,1616252400000,FILTER_REJECTED,NEW_YORK,0.9514267838798975
session_hardened_router,1616450400000,FILTER_REJECTED,OFF_HOURS,1.072776684784394
session_hardened_router,1616626800000,FILTER_REJECTED,OFF_HOURS,1.3496075831692214
session_hardened_router,1617127200000,FILTER_REJECTED,NEW_YORK,0.9430780722828118
session_hardened_router,1617206400000,FILTER_REJECTED,NEW_YORK,0.9566009038070032
session_hardened_router,1617339600000,FILTER_REJECTED,OFF_HOURS,0.9471578145798193
session_hardened_router,1617634800000,FILTER_REJECTED,NEW_YORK,0.9364071246752486
session_hardened_router,1618048800000,FILTER_REJECTED,LONDON,0.9444567331968919
session_hardened_router,1618106400000,FILTER_REJECTED,OFF_HOURS,0.9450414056410458
session_hardened_router,1618210800000,FILTER_REJECTED,OFF_HOURS,0.9411833327917861
session_hardened_router,1618300800000,FILTER_REJECTED,LONDON,0.9412285461540433
session_hardened_router,1618376400000,FILTER_REJECTED,OFF_HOURS,0.9455383785071794
session_hardened_router,1618718400000,FILTER_REJECTED,OFF_HOURS,1.3604189593438374
session_hardened_router,1619128800000,FILTER_REJECTED,OFF_HOURS,1.0801387526114137
session_hardened_router,1619402400000,FILTER_REJECTED,OFF_HOURS,1.0779279366464878
session_hardened_router,1619899200000,FILTER_REJECTED,NEW_YORK,0.9438941450150943
session_hardened_router,1620007200000,FILTER_REJECTED,OFF_HOURS,0.9475866318880456
session_hardened_router,1620093600000,FILTER_REJECTED,OFF_HOURS,1.3411030989086326
session_hardened_router,1620226800000,FILTER_REJECTED,NEW_YORK,0.9656277398669879
session_hardened_router,1620392400000,FILTER_REJECTED,NEW_YORK,0.9589483202982082
session_hardened_router,1620482400000,FILTER_REJECTED,NEW_YORK,0.9538177505228442
session_hardened_router,1620608400000,FILTER_REJECTED,OFF_HOURS,0.952837448728087
session_hardened_router,1621389600000,FILTER_REJECTED,OFF_HOURS,1.3623568090631595
session_hardened_router,1621468800000,FILTER_REJECTED,OFF_HOURS,0.9918377953345839
session_hardened_router,1621998000000,FILTER_REJECTED,OFF_HOURS,1.0841658102035243
session_hardened_router,1622080800000,FILTER_REJECTED,OFF_HOURS,1.0833939737800995
session_hardened_router,1622178000000,FILTER_REJECTED,OFF_HOURS,1.079700385867721
session_hardened_router,1622437200000,FILTER_REJECTED,OFF_HOURS,1.076006330698126
session_hardened_router,1622786400000,FILTER_REJECTED,OFF_HOURS,1.344203249407507
session_hardened_router,1623103200000,FILTER_REJECTED,OFF_HOURS,1.3482147582036308
session_hardened_router,1623222000000,FILTER_REJECTED,OFF_HOURS,1.3553067260217515
session_hardened_router,1623474000000,FILTER_REJECTED,OFF_HOURS,1.3495479650745685
session_hardened_router,1627261200000,FILTER_REJECTED,OFF_HOURS,1.331702443031571
session_hardened_router,1627426800000,FILTER_REJECTED,OFF_HOURS,1.3509372334630279
session_hardened_router,1627866000000,FILTER_REJECTED,OFF_HOURS,1.3417067586153988
session_hardened_router,1628470800000,FILTER_REJECTED,OFF_HOURS,1.4585039450171111
session_hardened_router,1629082800000,FILTER_REJECTED,OFF_HOURS,1.0542358436471229
session_hardened_router,1629712800000,FILTER_REJECTED,LONDON,0.9399965023791398
session_hardened_router,1630141200000,FILTER_REJECTED,LONDON,0.9312233235887389
session_hardened_router,1630515600000,FILTER_REJECTED,NEW_YORK,0.9452535125345275
session_hardened_router,1630566000000,FILTER_REJECTED,OFF_HOURS,0.9461293989089028
session_hardened_router,1630663200000,FILTER_REJECTED,LONDON,0.945210804273342
session_hardened_router,1632186000000,FILTER_REJECTED,OFF_HOURS,1.3583922345143968
session_hardened_router,1632265200000,FILTER_REJECTED,OFF_HOURS,1.3616447481541458
session_hardened_router,1632970800000,FILTER_REJECTED,OFF_HOURS,1.0595489727199512
session_hardened_router,1634292000000,FILTER_REJECTED,LONDON,0.9543248601650649
session_hardened_router,1634349600000,FILTER_REJECTED,OFF_HOURS,0.9621717766037537
session_hardened_router,1634522400000,FILTER_REJECTED,OFF_HOURS,0.9542370231980023
session_hardened_router,1634767200000,FILTER_REJECTED,OFF_HOURS,0.9476210691891257
session_hardened_router,1634806800000,FILTER_REJECTED,LONDON,0.9539748531707825
session_hardened_router,1635123600000,FILTER_REJECTED,OFF_HOURS,0.9505088174466423
session_hardened_router,1635753600000,FILTER_REJECTED,LONDON,0.9570337962278145
session_hardened_router,1635847200000,FILTER_REJECTED,LONDON,0.9514387697604426
session_hardened_router,1636243200000,FILTER_REJECTED,OFF_HOURS,0.9224705105190506
session_hardened_router,1636279200000,FILTER_REJECTED,LONDON,0.9205939399777832
session_hardened_router,1636336800000,FILTER_REJECTED,OFF_HOURS,1.3114422525623097
session_hardened_router,1636362000000,FILTER_REJECTED,LONDON,0.9415269845195415
session_hardened_router,1636434000000,FILTER_REJECTED,OFF_HOURS,0.9449999748756697
session_hardened_router,1636552800000,FILTER_REJECTED,NEW_YORK,0.9506123823381629
session_hardened_router,1636581600000,FILTER_REJECTED,OFF_HOURS,1.3481281699542964
session_hardened_router,1637024400000,FILTER_REJECTED,OFF_HOURS,1.047789898484048
session_hardened_router,1638144000000,FILTER_REJECTED,OFF_HOURS,1.0610275095873247
session_hardened_router,1638316800000,FILTER_REJECTED,OFF_HOURS,1.4607110943395842
session_hardened_router,1638594000000,FILTER_REJECTED,OFF_HOURS,1.3491037947603597
session_hardened_router,1638831600000,FILTER_REJECTED,OFF_HOURS,1.3452835511095729
session_hardened_router,1640062800000,FILTER_REJECTED,OFF_HOURS,1.0582729883112616
session_hardened_router,1642723200000,FILTER_REJECTED,OFF_HOURS,1.3322961897670553
session_hardened_router,1642802400000,FILTER_REJECTED,OFF_HOURS,1.358700585448623
session_hardened_router,1643248800000,FILTER_REJECTED,OFF_HOURS,1.0773954277783795
session_hardened_router,1645480800000,FILTER_REJECTED,OFF_HOURS,1.3498948449469312
session_hardened_router,1645664400000,FILTER_REJECTED,OFF_HOURS,1.0656273474455003
session_hardened_router,1645999200000,FILTER_REJECTED,OFF_HOURS,1.0752023848936938
session_hardened_router,1646431200000,FILTER_REJECTED,OFF_HOURS,1.3456172371745925
session_hardened_router,1646798400000,FILTER_REJECTED,OFF_HOURS,1.3434191597885
session_hardened_router,1646888400000,FILTER_REJECTED,OFF_HOURS,1.3439662996332735
session_hardened_router,1648425600000,FILTER_REJECTED,OFF_HOURS,1.3150769730143268
session_hardened_router,1648782000000,FILTER_REJECTED,OFF_HOURS,1.3202343546423052
session_hardened_router,1649714400000,FILTER_REJECTED,OFF_HOURS,1.3355976228671056
session_hardened_router,1651982400000,FILTER_REJECTED,OFF_HOURS,1.3283053861974994
session_hardened_router,1652403600000,FILTER_REJECTED,OFF_HOURS,1.4792749186437044
session_hardened_router,1654488000000,FILTER_REJECTED,OFF_HOURS,1.3091008893900598
session_hardened_router,1654567200000,FILTER_REJECTED,OFF_HOURS,1.3495316856879365
session_hardened_router,1654660800000,FILTER_REJECTED,OFF_HOURS,1.460714690197049
session_hardened_router,1655010000000,FILTER_REJECTED,OFF_HOURS,1.0640546626607037
session_hardened_router,1655082000000,FILTER_REJECTED,OFF_HOURS,1.072264778795944
session_hardened_router,1655168400000,FILTER_REJECTED,OFF_HOURS,1.3614338189552049
session_hardened_router,1655244000000,FILTER_REJECTED,OFF_HOURS,1.0895815344131707
session_hardened_router,1655330400000,FILTER_REJECTED,OFF_HOURS,1.4816934923970044
session_hardened_router,1656637200000,FILTER_REJECTED,OFF_HOURS,1.3533488314993178
session_hardened_router,1658127600000,FILTER_REJECTED,OFF_HOURS,1.3300247949124044
session_hardened_router,1658372400000,FILTER_REJECTED,OFF_HOURS,1.4649554367567053
session_hardened_router,1660258800000,FILTER_REJECTED,OFF_HOURS,1.4426574498454052
session_hardened_router,1660546800000,FILTER_REJECTED,OFF_HOURS,1.4375663651153763
session_hardened_router,1660892400000,FILTER_REJECTED,OFF_HOURS,1.3317057082357973
session_hardened_router,1662703200000,FILTER_REJECTED,OFF_HOURS,1.3241670354599986
session_hardened_router,1663556400000,FILTER_REJECTED,OFF_HOURS,1.3261405168307394
session_hardened_router,1664251200000,FILTER_REJECTED,OFF_HOURS,1.058102711850698
session_hardened_router,1666926000000,FILTER_REJECTED,OFF_HOURS,1.6649860199385127
session_hardened_router,1667887200000,FILTER_REJECTED,OFF_HOURS,1.3292287679959311
session_hardened_router,1668045600000,FILTER_REJECTED,OFF_HOURS,0.9839883940491251
session_hardened_router,1668740400000,FILTER_REJECTED,OFF_HOURS,1.657003699271171
session_hardened_router,1671069600000,FILTER_REJECTED,OFF_HOURS,1.4310648213113566
session_hardened_router,1673488800000,FILTER_REJECTED,OFF_HOURS,1.2904810174270398
session_hardened_router,1673665200000,FILTER_REJECTED,OFF_HOURS,1.3439840289720018
session_hardened_router,1673690400000,FILTER_REJECTED,LONDON,0.9642034811885597
session_hardened_router,1674252000000,FILTER_REJECTED,OFF_HOURS,1.3161644119495575
session_hardened_router,1674615600000,FILTER_REJECTED,OFF_HOURS,1.672865538868795
session_hardened_router,1676592000000,FILTER_REJECTED,OFF_HOURS,1.4525572912329585
session_hardened_router,1677448800000,FILTER_REJECTED,OFF_HOURS,1.6318754804609679
session_hardened_router,1677812400000,FILTER_REJECTED,OFF_HOURS,1.3279954465303787
session_hardened_router,1678500000000,FILTER_REJECTED,OFF_HOURS,1.450013158058891
session_hardened_router,1678658400000,FILTER_REJECTED,OFF_HOURS,1.329375857702526
session_hardened_router,1679036400000,FILTER_REJECTED,OFF_HOURS,1.061798042662986
session_hardened_router,1679094000000,FILTER_REJECTED,OFF_HOURS,1.0698167478011982
session_hardened_router,1681167600000,FILTER_REJECTED,OFF_HOURS,1.301668044062947
session_hardened_router,1682553600000,FILTER_REJECTED,OFF_HOURS,1.4608537133703496
session_hardened_router,1692309600000,FILTER_REJECTED,OFF_HOURS,1.3458099444508107
session_hardened_router,1694491200000,FILTER_REJECTED,OFF_HOURS,1.415579437000687
session_hardened_router,1696284000000,FILTER_REJECTED,OFF_HOURS,1.4367949436398093
session_hardened_router,1698102000000,FILTER_REJECTED,OFF_HOURS,1.3538311977151
session_hardened_router,1701669600000,FILTER_REJECTED,OFF_HOURS,1.2997420302291582
session_hardened_router,1702504800000,FILTER_REJECTED,OFF_HOURS,1.313938550898431
session_hardened_router,1702951200000,FILTER_REJECTED,OFF_HOURS,1.3165660476137226
session_hardened_router,1703545200000,FILTER_REJECTED,OFF_HOURS,0.9074820576281587
session_hardened_router,1703674800000,FILTER_REJECTED,LONDON,0.920168764225552
session_hardened_router,1703862000000,FILTER_REJECTED,NEW_YORK,0.9248580332887312
session_hardened_router,1704016800000,FILTER_REJECTED,LONDON,0.9171651213860509
session_hardened_router,1704135600000,FILTER_REJECTED,NEW_YORK,0.904904488449905
session_hardened_router,1704157200000,FILTER_REJECTED,OFF_HOURS,1.3057659138770144
session_hardened_router,1704837600000,FILTER_REJECTED,OFF_HOURS,1.4592192952177345
session_hardened_router,1708034400000,FILTER_REJECTED,OFF_HOURS,1.431454262283022
session_hardened_router,1708995600000,FILTER_REJECTED,OFF_HOURS,0.9326248731628307
session_hardened_router,1709017200000,FILTER_REJECTED,OFF_HOURS,0.9529705487410063
session_hardened_router,1709143200000,FILTER_REJECTED,NEW_YORK,0.9730237258794773
session_hardened_router,1709208000000,FILTER_REJECTED,LONDON,0.9681470824937661
session_hardened_router,1709326800000,FILTER_REJECTED,NEW_YORK,0.9552655803969244
session_hardened_router,1709485200000,FILTER_REJECTED,NEW_YORK,0.9195450541355361
session_hardened_router,1709532000000,FILTER_REJECTED,OFF_HOURS,0.9404159623624387
session_hardened_router,1709560800000,FILTER_REJECTED,NEW_YORK,0.9479843501084791
session_hardened_router,1709582400000,FILTER_REJECTED,NEW_YORK,0.9591300341862861
session_hardened_router,1709647200000,FILTER_REJECTED,NEW_YORK,0.9638263762516477
session_hardened_router,1709704800000,FILTER_REJECTED,OFF_HOURS,1.4706779156520535
session_hardened_router,1710144000000,FILTER_REJECTED,LONDON,0.948844746019458
session_hardened_router,1710190800000,FILTER_REJECTED,NEW_YORK,0.9503471500991053
session_hardened_router,1710313200000,FILTER_REJECTED,OFF_HOURS,0.9429255980006449
session_hardened_router,1710471600000,FILTER_REJECTED,OFF_HOURS,1.0761776194168526
session_hardened_router,1710633600000,FILTER_REJECTED,OFF_HOURS,1.0687057119269283
session_hardened_router,1711933200000,FILTER_REJECTED,OFF_HOURS,0.9005166700859335
session_hardened_router,1712034000000,FILTER_REJECTED,OFF_HOURS,1.3303092850139266
session_hardened_router,1712599200000,FILTER_REJECTED,NEW_YORK,0.9390645800296408
session_hardened_router,1716249600000,FILTER_REJECTED,OFF_HOURS,1.323340680616199
session_hardened_router,1720155600000,FILTER_REJECTED,OFF_HOURS,1.3486045066469456
session_hardened_router,1722553200000,FILTER_REJECTED,OFF_HOURS,1.438444211817791
session_hardened_router,1722819600000,FILTER_REJECTED,OFF_HOURS,1.3421114976790334
session_hardened_router,1724803200000,FILTER_REJECTED,OFF_HOURS,1.330069090048585
session_hardened_router,1725919200000,FILTER_REJECTED,OFF_HOURS,1.3200636356619166
session_hardened_router,1726459200000,FILTER_REJECTED,OFF_HOURS,1.6393230510032168
session_hardened_router,1730862000000,FILTER_REJECTED,OFF_HOURS,1.3346878494221863
session_hardened_router,1731290400000,FILTER_REJECTED,OFF_HOURS,0.9537166405214995
session_hardened_router,1731376800000,FILTER_REJECTED,OFF_HOURS,0.9645024503927853
session_hardened_router,1731438000000,FILTER_REJECTED,NEW_YORK,0.9697016662483883
session_hardened_router,1732572000000,FILTER_REJECTED,OFF_HOURS,1.0515127006381242
session_hardened_router,1733367600000,FILTER_REJECTED,OFF_HOURS,1.3289071171036382
session_hardened_router,1733389200000,FILTER_REJECTED,LONDON,0.958764109291911
session_hardened_router,1733439600000,FILTER_REJECTED,OFF_HOURS,1.353499813883929
session_hardened_router,1734505200000,FILTER_REJECTED,OFF_HOURS,1.673869434241149
session_hardened_router,1737324000000,FILTER_REJECTED,OFF_HOURS,1.433853809135094
session_hardened_router,1737338400000,FILTER_REJECTED,OFF_HOURS,1.3415318416028617
session_hardened_router,1737356400000,FILTER_REJECTED,OFF_HOURS,1.4645523522102228
monthly_governed_router,1650315600000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1654660800000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655010000000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655082000000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655168400000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655244000000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655330400000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655539200000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1655636400000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1656583200000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1660546800000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1660892400000,MONTHLY_GOVERNOR_PAUSE,,
monthly_governed_router,1661796000000,MONTHLY_GOVERNOR_PAUSE,,
