strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,entry_datetime_parsed,session,same_candle,source_sleeve
STRAT3_P35_PROJECTED_NET_R,1605196800000,2020-11-12 16:00:00+00:00,1605344400000,2020-11-14 09:00:00+00:00,Long,16132.1,15773.170711206032,15781.061241826945,15781.061241826945,16604.090261442278,0.283,-101.576988728693,4.514595805635653,2.2951300000001646,2.2330201657182696,4.528150165718435,2.7500244830000002,-108.84160901732865,9605.638124917794,SL Hit,-1.0224776621874407,41,False,False,False,False,2020-11-14 09:00:00,2020-11,2020-11-12 16:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1605776400000,2020-11-19 09:00:00+00:00,1605790800000,2020-11-19 13:00:00+00:00,Short,17540.2,17996.57000690195,17987.576218792557,17987.576218792557,16934.94529369042,0.219,-99.94503151152718,3.891276315755764,1.922819999999745,1.9696395959572401,3.892459595956985,0.0,-103.83630782728294,9501.801817090512,SL Hit,-1.0201034112489653,4,False,False,False,False,2020-11-19 13:00:00,2020-11,2020-11-19 09:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1606492800000,2020-11-27 16:00:00+00:00,1606507200000,2020-11-27 20:00:00+00:00,Short,16502.8,17074.90616134195,17066.372974854523,17066.372974854523,15742.357835203671,0.172,-98.40225975081566,2.8876827298754075,1.4155599999999249,1.4677080758375958,2.8832680758375204,-0.28398971599999995,-101.00595276469107,9400.79586432582,SL Hit,-1.0151412272556728,4,False,False,False,False,2020-11-27 20:00:00,2020-11,2020-11-27 16:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1606827600000,2020-12-01 13:00:00+00:00,1606831200000,2020-12-01 14:00:00+00:00,Short,18565.4,19212.05803869936,19202.456810294214,19202.456810294214,17685.3284655881,0.074,-47.852694863752575,1.3977659474318762,0.6889399999998277,0.7104909019808546,1.3994309019806823,0.0,-49.250460811184446,9351.545403514636,SL Hit,-1.0150712279501612,1,False,False,False,False,2020-12-01 14:00:00,2020-12,2020-12-01 13:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1608300000000,2020-12-18 14:00:00+00:00,1608386400000,2020-12-19 14:00:00+00:00,Short,22585.0,23279.749008471328,23268.11495099583,23268.11495099583,21653.119068605836,0.069,-47.93768158452164,1.582333840792261,0.7824600000000101,0.8027499658093403,1.5852099658093506,-1.0185070619832,-48.5015083633307,9303.043895151306,SL Hit,-1.0170308927634182,24,False,False,False,False,2020-12-19 14:00:00,2020-12,2020-12-18 14:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1608645600000,2020-12-22 14:00:00+00:00,1608721200000,2020-12-23 11:00:00+00:00,Long,23510.1,22878.174629393056,22889.619439112612,22889.619439112612,24350.57278524234,0.076,-48.02632816612767,1.762754435916936,0.893,0.8698055386862834,1.7628055386862833,0.7383487351360001,-50.52743133718061,9252.516463814125,SL Hit,-1.0184450737718334,21,False,False,False,False,2020-12-23 11:00:00,2020-12,2020-12-22 14:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1609102800000,2020-12-27 21:00:00+00:00,1609117200000,2020-12-28 01:00:00+00:00,Short,26230.8,27220.720825468998,27207.117266835583,27207.117266835583,24896.85982643018,0.024,-23.75809981125596,0.641418249905628,0.31608000000004544,0.3264854072019516,0.6425654072019971,-0.44921722767359995,-23.95030083348799,9228.566162980638,SL Hit,-1.0139335430146659,4,False,False,False,False,2020-12-28 01:00:00,2020-12,2020-12-27 21:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1609873200000,2021-01-05 19:00:00+00:00,1609905600000,2021-01-06 04:00:00+00:00,Long,33428.2,35365.551108665,35383.24273003001,32003.112335692847,35383.24273003001,0.016,30.997617738640052,0.5503500088693201,0.2671999999999534,0.2830659418401774,0.5502659418401308,0.3421928283264,30.105074901444333,9258.671237882083,TP Hit,1.3594610052336016,9,False,False,False,False,2021-01-06 04:00:00,2021-01,2021-01-05 19:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1609966800000,2021-01-06 21:00:00+00:00,1610020800000,2021-01-07 12:00:00+00:00,Long,36149.1,38220.71213376331,38239.8320497882,34624.708535865575,38239.8320497882,0.061,126.36834015956181,2.268279270079781,1.1028800000001064,1.1663148775185546,2.269194877518661,6.566660800446499,117.53340008903554,9376.20463797112,TP Hit,1.3589764719258688,15,False,False,False,False,2021-01-07 12:00:00,2021-01,2021-01-06 21:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1610103600000,2021-01-08 11:00:00+00:00,1610136000000,2021-01-08 20:00:00+00:00,Long,40854.2,38871.7478188199,38891.19341552766,38891.19341552766,43565.95321826128,0.048,-95.15770469664457,1.9134227476516776,0.9801599999999162,0.9333886419724441,1.9135486419723602,2.5879090652351997,-99.65903650953145,9276.545601461587,SL Hit,-1.0099060272449298,9,False,False,False,False,2021-01-08 20:00:00,2021-01,2021-01-08 11:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
