strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,year,session,same_candle,source_sleeve,expected_R,total_friction_cost,cost_to_risk,projected_net_R
P37_CAND_0142:BB Expansion Short,1579438800000,2020-01-19 13:00:00+00:00,1579780800000,2020-01-23 12:00:00+00:00,Short,8641.4,8404.925338484236,8400.724975996238,8822.16801728271,8400.724975996238,0.567,134.08113307943802,4.83263323346028,2.466450000000206,2.3816055306949018,4.848055530695108,-11.598162458299198,140.84666230427692,10140.846662304275,TP Hit,1.3081664835983273,95,False,False,False,False,2020-01-23 12:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0142:BB Expansion Short,1.331402687386683,21.278851222454584,0.11771358419656636,1.1237949551176065
P37_CAND_0142:Funding Reversal Short,1579881600000,2020-01-24 16:00:00+00:00,1579910400000,2020-01-25 00:00:00+00:00,Short,8505.0,8379.074021095446,8374.886577806543,8643.533422193455,8374.886577806543,0.755,95.07411407293799,6.373737942963531,3.178549999999341,3.1615196831221604,6.340069683121501,-3.343669723402,92.04404585337646,10232.89070815765,TP Hit,0.9089934898793153,8,False,False,False,False,2020-01-25 00:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0142:Funding Reversal Short,0.9392204432209859,16.05747734948703,0.11591049362126865,0.785696610610034
P37_CAND_0142:Funding Reversal Short,1580202000000,2020-01-28 09:00:00+00:00,1580220000000,2020-01-28 14:00:00+00:00,Short,9000.2,9161.48001629687,9156.901565514114,9156.901565514114,8852.638434485887,0.673,-108.5414509677927,6.111405325483897,3.0621499999995105,3.0812973767945735,6.143447376794084,0.0,-114.6528562932766,10118.237851864375,SL Hit,-1.029217645450666,5,False,False,False,False,2020-01-28 14:00:00,2020-01,2020,LONDON,False,P37_CAND_0142:Funding Reversal Short,0.9416725674053573,12.254852702277981,0.07820504321109839,0.8254689370768308
P37_CAND_0142:Funding Reversal Short,1580288400000,2020-01-29 09:00:00+00:00,1580342400000,2020-01-30 00:00:00+00:00,Short,9390.3,9233.949198486407,9229.334531220797,9560.665468779203,9229.334531220797,0.611,95.5303397248048,5.689708130137597,2.8717000000004447,2.8195616992880024,5.691261699288447,-7.4858589348777,97.3264905295449,10215.56434239392,TP Hit,0.917737629778866,15,False,False,False,False,2020-01-30 00:00:00,2020-01,2020,LONDON,False,P37_CAND_0142:Funding Reversal Short,0.9448244995458324,18.866828764303744,0.11074326798440243,0.7635752884420641
P37_CAND_0142:Funding Reversal Short,1580410800000,2020-01-30 19:00:00+00:00,1580450400000,2020-01-31 06:00:00+00:00,Short,9503.3,9336.720849968511,9332.054822557233,9684.045177442766,9332.054822557233,0.58,96.61590701826309,5.463606046490868,2.7492000000009282,2.706295898541393,5.455495898542321,-2.9586330941859997,94.11093406595822,10309.675276459879,TP Hit,0.9216243132364403,11,False,False,False,False,2020-01-31 06:00:00,2020-01,2020,NEW_YORK,False,P37_CAND_0142:Funding Reversal Short,0.9474398148022056,13.87773503921919,0.07678066566181897,0.8150593567645867
P37_CAND_0142:Funding Reversal Short,1580922000000,2020-02-05 17:00:00+00:00,1580925600000,2020-02-05 18:00:00+00:00,Short,9573.5,9708.87644794337,9704.024435725509,9704.024435725509,9452.59556427449,0.82,-111.00868731356364,7.905774343656781,3.952399999999761,3.978650018646476,7.931050018646237,0.0,-118.91446165722041,10190.760814802657,SL Hit,-1.0371732096820956,1,False,False,False,False,2020-02-05 18:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0142:Funding Reversal Short,0.9262973255044004,15.83682436230302,0.12133225686267408,0.7783311585987003
P37_CAND_0142:BB Expansion Long,1580929200000,2020-02-05 19:00:00+00:00,1580947200000,2020-02-06 00:00:00+00:00,Long,9700.8,9559.46513313769,9564.247256766072,9564.247256766072,9842.391936926586,0.773,-109.25185208456513,7.444092473957717,3.7103999999994377,3.69658156473903,7.406981564738468,12.2097068379,-128.90565139642285,10061.855163406235,SL Hit,-1.0350203409695653,5,False,False,False,False,2020-02-06 00:00:00,2020-02,2020,NEW_YORK,False,P37_CAND_0142:BB Expansion Long,1.0369029107238537,27.060780876596183,0.19817090624271474,0.7805369259337958
P37_CAND_0142:Funding Reversal Short,1580979600000,2020-02-06 09:00:00+00:00,1580990400000,2020-02-06 12:00:00+00:00,Short,9647.6,9799.8684597009,9794.970974213793,9794.970974213793,9509.809025786206,0.706,-107.50153254883487,6.864956366274418,3.374679999999178,3.457624753897315,6.8323047538964925,0.0,-114.36648891510929,9947.488674491125,SL Hit,-1.033232361482539,3,False,False,False,False,2020-02-06 12:00:00,2020-02,2020,LONDON,False,P37_CAND_0142:Funding Reversal Short,0.9349939833735488,13.69726112017091,0.09294409019987988,0.8033451303992146
P37_CAND_0142:BB Expansion Short,1583686800000,2020-03-08 17:00:00+00:00,1583708400000,2020-03-08 23:00:00+00:00,Short,8282.2,8059.64991712362,8055.622106070585,8451.87208362918,8055.622106070585,0.6,133.53004972582838,4.902554975137086,2.513999999999214,2.4166866318211757,4.9306866318203895,0.0,128.6274947506913,10076.116169241817,TP Hit,1.3116481987854147,6,False,False,False,False,2020-03-08 23:00:00,2020-03,2020,NEW_YORK,False,P37_CAND_0142:BB Expansion Short,1.3353869952148743,9.833241606957476,0.05795438705431466,1.2387963501243497
P37_CAND_0142:BB Expansion Short,1584003600000,2020-03-12 09:00:00+00:00,1584007200000,2020-03-12 10:00:00+00:00,Short,7379.2,7087.874364285765,7084.332198186672,7598.144017305597,7084.332198186672,0.468,136.34039751426175,3.3852954012428693,1.7082000000002555,1.6577337343756482,3.3659337343759037,0.0,132.95510211301888,10209.071271354836,TP Hit,1.3305941824736343,1,False,False,False,False,2020-03-12 10:00:00,2020-03,2020,LONDON,False,P37_CAND_0142:BB Expansion Short,1.3467725925653302,6.7512291356187735,0.030835412717377678,1.2808849585538395
