asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1670943600000,1670950800000,1333.1,1307.9636703230867,1308.617979312743,1365.5261398434125,3.771,-94.7891,4.9797,4.9185,0.4993,-100.2681,8883.4102,SL Hit,2
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1671188400000,1671228000000,1208.0,1178.091007754008,1231.0247752294995,1177.502256625695,3.965,118.5892,4.7304,4.8323,-0.477,114.3358,8997.7459,TP Hit,11
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1673690400000,1673830800000,1523.7,1572.048790633846,1571.263159054319,1477.716840945681,1.924,-93.0231,2.9781,3.0315,-4.2155,-91.7857,8905.9602,SL Hit,39
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1674248400000,1674295200000,1642.6,1679.834802071319,1613.7238994583795,1680.6751396411396,3.178,118.3322,5.2793,5.3719,1.0522,112.0006,9017.9608,TP Hit,13
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1675980000000,1676062800000,1539.0,1492.9211933504582,1574.072723825757,1492.1751057975596,2.63,121.1873,3.987,4.0399,-1.0873,118.2876,9136.2484,TP Hit,23
ETHUSDT,P39_CAND_0551:Low-Activity Filler Short,Short,1676394000000,1676458800000,1538.5,1578.4745366289399,1577.685693782049,1472.0975358814142,1.19,-47.5697,1.8546,1.8669,-0.15,-49.2743,9086.9741,SL Hit,18
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1676494800000,1676505600000,1666.5,1711.179735911908,1632.4070572720623,1712.0357537888024,2.726,121.797,4.6038,4.5416,0.2609,116.9322,9203.9064,TP Hit,3
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1678395600000,1678395600000,1411.2,1443.311453568354,1442.5901584891094,1369.3703354317927,3.003,-96.4307,4.286,4.3883,0.0,-100.7167,9103.1896,SL Hit,0
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1678654800000,1678658400000,1541.3,1589.3310760206168,1504.9239798550834,1590.1261390901618,2.552,122.5753,3.9947,3.943,0.0,118.5806,9221.7702,TP Hit,1
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1678719600000,1678795200000,1643.9,1699.5086795971079,1601.8392215008328,1700.358859026621,2.236,124.341,3.7379,3.7122,1.1195,119.4835,9341.2538,TP Hit,21
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1678899600000,1678917600000,1615.9,1663.8468080088105,1663.0153003586313,1552.3015272796788,2.016,-96.6608,3.306,3.2286,0.0,-99.9667,9241.287,SL Hit,5
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1679050800000,1679061600000,1745.0,1709.6097792732749,1710.4650117791643,1790.9347058622718,2.743,-97.0754,4.738,4.7049,0.0,-101.8134,9139.4737,SL Hit,3
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1679522400000,1679580000000,1717.6,1760.2666407794195,1759.3869473057666,1661.6886842975464,2.235,-95.3599,3.8865,3.9329,-0.2586,-98.9879,9040.4858,SL Hit,16
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1679587200000,1679594400000,1838.4,1799.2446857499858,1800.1447581290502,1889.238947042986,2.424,-94.9125,4.4088,4.5088,0.3055,-99.6268,8940.8589,SL Hit,2
