system,status,net_pnl,trades,profit_factor,max_dd_pct,positive_months,negative_months,zero_months,win_rate,winners,losers,average_winner,average_loser,expectancy,avg_r,best_trade,worst_trade,combined_adverse,trade_log_hash,c_gates,b_gates,conflict_count,teacher_time_side_match_rate,exact_matches,missing_teacher_time_side,extra_live_time_side,pf12_recovery_status
pf12_mtf_trade_count,ENGINE_EXECUTED_PF12_MTF_ROUTER,3737.2380034166904,278,1.2164146920735546,12.073607795331021,36,30,12,0.5143884892086331,143,135,146.8958866574512,-127.91758361925059,13.443302170563635,0.17991419556796487,181.85156710467416,-159.15204129153818,-202.56516492197466,f5d1b3f87fb947a2278f8e3fe28926f4ffd146878fe1c00f69eee63a2c1948b9,"{""max_funding_abs"": 0.0005, ""min_15m_body"": 0.25, ""min_5m_wick"": 0.2, ""min_adx"": 12, ""min_expected_r"": 1.15, ""sessions"": [""tokyo"", ""london"", ""ny""]}","{""max_funding_abs"": 0.0005, ""min_adx"": 10, ""min_expected_r"": 1.2, ""require_5m_vwap_reclaim"": true, ""sessions"": [""tokyo"", ""london"", ""ny""]}",0,0.28,0,234,187,PARTIAL_RECOVERY
pf12_mtf_balanced,ENGINE_EXECUTED_PF12_MTF_ROUTER,3358.3017262147914,214,1.2627389276439647,10.0183383445642,37,25,16,0.5186915887850467,111,103,145.4071893943763,-124.09608054913568,15.692998720629866,0.18976829506168313,177.99115758465226,-150.98226567663949,-100.00164044305205,81b600bf2a82d1eddab6dd3dacfe8cd6ada7a13664fe1cb2bf8d0335504bd640,"{""max_funding_abs"": 0.00035, ""min_15m_body"": 0.35, ""min_5m_wick"": 0.3, ""min_adx"": 16, ""min_expected_r"": 1.35, ""sessions"": [""london"", ""ny""]}","{""max_funding_abs"": 0.0004, ""min_15m_body"": 0.3, ""min_5m_wick"": 0.3, ""min_adx"": 14, ""min_expected_r"": 1.35, ""sessions"": [""london"", ""ny""]}",0,0.2123076923076923,0,256,145,
pf12_mtf_trade_count,ENGINE_EXECUTED_PF12_MTF_ROUTER,3737.2380034166904,278,1.2164146920735546,12.073607795331021,36,30,12,0.5143884892086331,143,135,146.8958866574512,-127.91758361925059,13.443302170563635,0.17991419556796487,181.85156710467416,-159.15204129153818,-202.56516492197466,f5d1b3f87fb947a2278f8e3fe28926f4ffd146878fe1c00f69eee63a2c1948b9,"{""max_funding_abs"": 0.0005, ""min_15m_body"": 0.25, ""min_5m_wick"": 0.2, ""min_adx"": 12, ""min_expected_r"": 1.15, ""sessions"": [""tokyo"", ""london"", ""ny""]}","{""max_funding_abs"": 0.0005, ""min_adx"": 10, ""min_expected_r"": 1.2, ""require_5m_vwap_reclaim"": true, ""sessions"": [""tokyo"", ""london"", ""ny""]}",0,0.28,0,234,187,
pf12_mtf_strict,ENGINE_EXECUTED_PF12_MTF_ROUTER,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,"{""max_funding_abs"": 0.00025, ""min_15m_body"": 0.45, ""min_5m_wick"": 0.45, ""min_adx"": 20, ""min_expected_r"": 1.5, ""require_5m_vwap_reclaim"": true, ""sessions"": [""london"", ""ny""]}","{""max_funding_abs"": 0.0003, ""min_15m_body"": 0.4, ""min_5m_wick"": 0.45, ""min_adx"": 18, ""min_expected_r"": 1.55, ""require_5m_vwap_reclaim"": true, ""sessions"": [""london"", ""ny""]}",0,0.0,0,325,0,
