asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1699549200000,1699574400000,246.6,253.66589444463173,253.53912488219066,236.491312676714,1.309,-9.2493,0.3274,0.323,0.0,-9.5767,7133.068,SL Hit,7
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1699732800000,1699740000000,253.9,250.29182361066214,257.99325975945817,250.16674024054188,18.228,65.7698,4.5952,5.3788,0.0,61.1746,7194.2427,TP Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1700168400000,1700424000000,241.3,246.24342758516826,246.12036740146755,234.84393416462842,15.241,-75.3428,3.7153,3.5521,-2.0398,-77.0183,7117.2244,SL Hit,71
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1700506800000,1700578800000,257.5,249.28347610671815,249.40818019681655,268.4519719488659,4.464,-36.6786,1.1311,1.0477,0.6705,-38.4802,7078.7441,SL Hit,20
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1700589600000,1700604000000,243.0,224.9748177099046,256.29988170801465,224.8623865166463,2.69,48.4877,0.6294,0.6521,0.0,47.8583,7126.6024,TP Hit,4
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1701680400000,1701680400000,233.3,236.91714446718174,236.79874509463443,229.98125490536555,20.907,-75.6236,4.9154,4.5661,0.0,-80.5391,7046.0634,SL Hit,0
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1701698400000,1701734400000,228.7,234.33693724086007,234.21982732719647,220.82025900920533,0.822,-4.6336,0.1903,0.2278,-0.0455,-4.7784,7041.285,SL Hit,10
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1702119600000,1702141200000,241.9,237.60962362614583,246.6091218129477,237.49087818705232,15.444,66.2606,3.7028,4.1505,-1.2953,63.8531,7105.1381,TP Hit,6
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1702144800000,1702260000000,237.9,231.01810569044775,242.79823042448925,230.90265436326612,0.933,6.4208,0.2188,0.2383,-0.2625,6.4645,7111.6026,TP Hit,32
BNBUSDT,P39_CAND_0551:ATR Expansion Long,Long,1702299600000,1702346400000,242.5,251.86213640797996,235.99124635118895,251.98813047321656,11.114,104.0508,2.7472,2.6228,0.2386,101.065,7212.6677,TP Hit,13
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1702987200000,1703059200000,252.0,257.4237755062005,247.7613627168941,257.55255178209154,8.799,47.7238,2.2412,2.277,-2.894,48.3766,7261.0443,TP Hit,20
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1703160000000,1703228400000,271.7,266.46371153473706,266.5970100397569,278.5008193892265,14.572,-76.3032,3.9211,3.6911,-2.6965,-77.5277,7183.5166,SL Hit,19
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1703588400000,1703595600000,288.4,298.9085228311581,280.55420266289764,299.05805185708664,9.274,97.456,2.7233,2.3141,0.0,94.7327,7278.2493,TP Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1703678400000,1703718000000,310.6,323.3200090427504,301.1531400592494,323.48174991770924,7.787,99.0507,2.4682,2.116,-2.0062,98.5887,7376.838,TP Hit,11
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1703840400000,1703998800000,314.1,324.12953843620386,303.52831572165707,324.291684278343,7.106,71.2699,2.2676,2.4313,-8.2818,77.284,7454.122,TP Hit,44
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1704276000000,1704279600000,329.9,322.97695232386377,323.1385215846561,338.9564977990887,11.257,-77.9327,3.6747,3.3948,0.0,-81.6075,7372.5145,SL Hit,1
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1704290400000,1704416400000,312.3,325.9130583202643,325.75018322865003,292.624725157025,5.564,-75.7431,1.7755,2.019,2.2249,-79.7435,7292.771,SL Hit,35
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1704963600000,1704985200000,314.7,306.7907498083106,306.9442219192702,325.0180251121247,9.639,-76.2373,2.9953,3.3107,0.0,-79.2325,7213.5385,SL Hit,6
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1708009200000,1708012800000,363.6,356.35440126434116,356.5326675981402,372.9379616692496,10.504,-76.1078,3.7812,3.8683,0.0,-79.889,7133.6495,SL Hit,1
BNBUSDT,P39_CAND_0551:ATR Expansion Long,Long,1708459200000,1708516800000,354.5,365.79592842114704,346.5140547466086,365.97891788008707,9.162,103.4933,3.2997,3.6006,0.4743,99.7193,7233.3689,TP Hit,16
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1708520400000,1708560000000,371.6,382.24004630707935,363.54349140460516,382.43126193804835,4.574,48.6676,1.724,1.6065,-1.6693,48.6128,7281.9817,TP Hit,11
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1709128800000,1709139600000,413.7,405.4523687032649,405.6551963014156,424.37167180358955,9.294,-76.6535,3.8066,3.7439,0.0,-80.4601,7201.5216,SL Hit,3
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1709197200000,1709222400000,416.5,406.922432292375,426.72092724400306,406.719072755997,7.201,68.9681,2.9647,2.9766,-1.841,67.8443,7269.3659,TP Hit,7
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1709668800000,1709672400000,376.5,392.3590368736073,392.16295539590936,355.223673061237,4.701,-74.5533,1.8072,1.862,0.0,-76.3605,7193.0054,SL Hit,1
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1709722800000,1709726400000,432.8,416.25374405430216,416.46197504182305,454.96614577524565,4.463,-73.8459,1.8947,1.9112,0.0,-75.7406,7117.2648,SL Hit,1
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1709823600000,1709834400000,448.1,461.76314381078424,437.7178185655181,461.99414088122484,7.004,95.6967,3.1863,2.8786,0.0487,92.4616,7209.7264,TP Hit,3
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1710061200000,1710061200000,513.9,526.707872841944,504.0586218647327,526.9713585212046,7.517,96.2768,3.9111,3.7847,0.0,92.3657,7302.0921,TP Hit,0
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1710090000000,1710115200000,527.3,511.5144337944945,543.9011956077018,511.2588043922984,4.474,70.6246,2.3238,2.4411,0.0,68.3008,7370.3929,TP Hit,7
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1710255600000,1710262800000,543.8,526.8272237931737,561.7560581777373,526.5639418222627,4.189,71.099,2.2424,2.2758,-0.1588,69.0153,7439.4081,TP Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1710320400000,1710327600000,575.5,592.1115475031202,559.7700237590715,592.4077513788095,4.812,79.9348,2.8093,2.7246,0.0,77.1255,7516.5336,TP Hit,2
