row_source,system,entry_time,entry_datetime,side,teacher_membership,floor_membership,session,hour,weekday,trend_direction,ema_slope_10,ema50_over_ema200,breakout_distance_atr,retest_depth_atr,wick_rejection_ratio,body_strength,close_location,atr_14,atr_pct,bb_width,bb_state,rsi_14,adx,adx_slope_3,volume_vs_ma20,funding_rate,funding_abs,expected_r_signal,cost_to_atr,has_btc_15m_current_repo,has_btc_5m_antigravity
floor_candidate,floor,1580922000000,2020-02-05 17:00:00+00:00,Short,YES,YES,ny,17,2,bull,60.414915547256896,YES,6.8795854376629,0.03888058170212195,0.8952578268876372,0.05593922651934306,0.8952578268876372,61.47027372970043,0.26520930802586357,0.05566310785390697,inside,80.43674841899505,36.0665960091855,8.080329422727523,1.1274880257606343,0.00052631,0.00052631,0.9262973255044004,0.264761306766989,YES,YES
floor_candidate,floor,1580947200000,2020-02-06 00:00:00+00:00,Short,YES,YES,tokyo,0,3,bull,109.97627694079165,YES,5.141380793698663,0.7096316901373974,0.27830401443392205,0.5305367613892584,0.1911592241768195,76.109904265328,0.5267333579393023,0.06795372516135498,inside,60.96274324495683,47.771381549771796,-0.164219586407917,1.3602789286836077,0.00164021,0.00164021,0.9367068488057715,0.21498962793274887,YES,YES
floor_candidate,floor,1581012000000,2020-02-06 18:00:00+00:00,Short,YES,YES,ny,18,3,bull,97.85711254659873,YES,2.641635583804037,0.0034911483486312293,0.8051784022734431,0.07309756867696857,0.8051784022734431,85.93161047335416,0.6876417555034937,0.03351924960318,inside,62.0093770404076,43.59224485734021,-2.5502983891593587,0.7485714457699064,0.00055668,0.00055668,0.945303917909218,0.19341415700749245,YES,YES
floor_candidate,floor,1581228000000,2020-02-09 06:00:00+00:00,Short,YES,YES,tokyo,6,6,bull,75.78063907493197,YES,5.685367445406024,0.010753641319691113,0.5981481481481269,0.11772486772488924,0.28412698412698384,60.4446420218065,0.273489183983426,0.03941239778334266,inside,80.11420421953311,29.137494495520983,8.241861502713341,0.7012105733543338,0.00042798,0.00042798,0.921070765501831,0.28417688359876625,YES,YES
floor_candidate,floor,1581436800000,2020-02-11 16:00:00+00:00,Short,YES,YES,ny,16,1,bull,7.825689504159527,YES,5.838007936392131,0.744098051392674,0.6880046697149467,0.30951454421636854,0.31199533028505333,92.3534201862012,1.0,0.05629764052409902,above_upper,78.66797159440213,39.151394614004175,0.2673740881727369,4.3409234110801,0.0005012,0.0005012,0.9465898263162627,0.18775330642915125,YES,YES
floor_candidate,floor,1583686800000,2020-03-08 17:00:00+00:00,Short,YES,YES,ny,17,6,bear,-124.83534651298032,NO,2.1415755612044585,0.3592341044999657,0.3914613817373644,0.2715317651416913,0.6085386182626356,93.28178917378264,0.7643011721806675,0.07739548382646597,below_lower,15.166773682444727,59.83954205055596,6.998329157132673,1.5131828463766706,0.00042921,0.00042921,1.3353869952148743,0.1509377138314709,YES,YES
floor_candidate,floor,1583996400000,2020-03-12 07:00:00+00:00,Short,NO,YES,tokyo,7,3,bear,-77.30613387615904,NO,0.5342410281752752,0.8645929683029765,0.3570767807585554,0.6429232192414446,0.3570767807585554,116.23966847343375,0.8415012140909346,0.07390758061884317,below_lower,27.508268893479894,34.07162134208482,6.2266279827086315,2.645613498871003,0.00010572,0.00010572,1.347237274138621,0.10966376769143449,YES,YES
floor_candidate,floor,1584057600000,2020-03-13 00:00:00+00:00,Short,YES,YES,tokyo,0,4,bear,-604.7422353402617,NO,0.518395326758815,0.5717820717270481,0.3496258773032229,0.4233096807873003,0.2270644419094768,378.74569824459076,1.0,0.5432367074729585,inside,10.817526332728619,69.74522213257873,3.538088204271645,1.5993516174502613,-0.00016073,0.00016073,1.371884726689467,0.021364810313368534,YES,YES
floor_candidate,floor,1584126000000,2020-03-13 19:00:00+00:00,Long,YES,YES,ny,19,4,bear,-326.7093062777167,NO,1.4568621945738982,0.8996441617351624,0.2254673530208623,0.5848008669737198,0.8102682199945821,477.0663983104307,0.9025352669459001,0.30757121779638985,inside,47.83185268412911,39.10013515074352,-3.0761008463623867,0.9232952076534051,-0.00065378,0.00065378,0.9945006887014343,0.017706403196528185,YES,YES
floor_candidate,floor,1584309600000,2020-03-15 22:00:00+00:00,Long,YES,YES,off,22,6,bear,-28.456932838678767,NO,2.8310153909847875,2.6015448590222396,0.1715210843373499,0.8129216867469876,0.1715210843373499,208.61066382071584,0.3502566459883702,0.11390950761142163,inside,50.47905846440697,25.219946116149902,3.265637518034719,4.258680755008782,-0.0004879,0.0004879,1.3648951911983387,0.048133780968309586,YES,YES
floor_candidate,floor,1584345600000,2020-03-16 08:00:00+00:00,Short,YES,YES,london,8,0,bear,-93.79132931329332,NO,0.8118867806013511,0.6842457767704115,0.2012677366829476,0.7114445219818569,0.7987322633170524,182.2298423068505,0.2959848914546167,0.16437685536510244,inside,38.76709065419417,25.33130700047023,-2.972897763657574,1.16808947262857,-0.00036873,0.00036873,1.3664054447153755,0.044598567924538444,YES,YES
floor_candidate,floor,1584529200000,2020-03-18 11:00:00+00:00,Long,YES,YES,london,11,2,bear,-9.209212648484936,NO,2.9796253891614928,0.4385474596853381,0.22308149910767353,0.7194527067221906,0.7769185008923265,132.14077227030225,0.17507003399973223,0.08444768096507245,inside,42.11813097314074,19.350275107949102,-0.20168493370119478,0.7763336613305105,-0.00035528,0.00035528,0.9871996547512475,0.0653326740238844,YES,YES
floor_candidate,floor,1584619200000,2020-03-19 12:00:00+00:00,Long,YES,YES,london,12,3,bull,72.85657589794664,NO,1.4960690185169419,1.8194150801902793,0.08018295150975621,0.9110337569821079,0.991216708491864,122.16013949755526,0.09302530745280672,0.10896412694181494,above_upper,77.43681839664367,18.34212906205758,6.7316827716626335,2.796380607257425,-0.00022004,0.00022004,1.3395785466577192,0.07821577512353133,YES,YES
floor_candidate,floor,1584694800000,2020-03-20 09:00:00+00:00,Long,YES,YES,london,9,4,bull,228.66242616222917,NO,0.17352317222140493,0.9747827753694225,0.16656233698487388,0.8334376630151261,1.0,160.49729637529603,0.17945914024626383,0.128639472380033,above_upper,82.25695019696619,46.23768063260386,3.654946586546849,1.1379244141114406,-1.171e-05,1.171e-05,1.361340241823738,0.06988335787148124,YES,YES
floor_candidate,floor,1584968400000,2020-03-23 13:00:00+00:00,Long,YES,YES,ny,13,0,bull,-39.84808724376762,YES,0.5247861437586889,0.2177392021446072,0.6184327601547793,0.07532021437291715,0.3062470254723036,181.73117018092162,0.1842859316854973,0.09722970219606218,above_upper,63.66828954461436,29.587916494929733,0.34759615133842914,3.958375013840394,-0.00016295,0.00016295,1.3627251249821246,0.05915958164632272,YES,YES
floor_candidate,floor,1585364400000,2020-03-28 03:00:00+00:00,Short,NO,YES,tokyo,3,5,bear,-69.4605922852088,YES,0.6700607707242343,1.4142228735492524,0.2581786924204899,0.6968701016332073,0.2581786924204899,95.27494040726762,0.21092685859015944,0.10785485894854346,below_lower,14.988369147120395,28.957804935287555,9.683046857127302,2.53246523399888,-0.00012203,0.00012203,1.342866591892153,0.11144441502258934,YES,YES
floor_candidate,floor,1585530000000,2020-03-30 01:00:00+00:00,Long,YES,YES,tokyo,1,0,bear,-103.91345005143376,NO,3.893301619436289,0.4778397143920586,0.14202626641652144,0.7281425891181869,0.8701688555347082,75.08794041041394,0.09146094469065347,0.07140673160370677,inside,36.96303785252777,49.91091697317111,3.5469820633163778,0.6453606279039276,-0.0006431,0.0006431,0.9626712723011933,0.1335133171212884,YES,YES
floor_candidate,floor,1585746000000,2020-04-01 13:00:00+00:00,Long,YES,YES,ny,13,2,bear,-26.345737541199014,YES,4.401650575069425,0.2658715112458042,0.572117826307774,0.1891823260538293,0.572117826307774,67.701875675422,0.06608409243540542,0.04998065168824885,inside,32.30004811574034,26.982656376131406,2.906805061286601,1.5686391366972172,-0.0004868,0.0004868,0.9513983914086337,0.1561345220430499,YES,YES
floor_candidate,floor,1585785600000,2020-04-02 00:00:00+00:00,Long,YES,YES,tokyo,0,3,bull,9.874699980697187,YES,0.8025240344168435,0.31403990202205473,0.573159808209072,0.147004584013913,0.27983560777701505,99.2867460448085,0.32476860858763845,0.08511303291657529,above_upper,71.43432515450138,32.26335531055149,2.7656761344665917,1.946995700963285,-0.0001933,0.0001933,1.3466676326483267,0.1137679544347463,YES,YES
floor_candidate,floor,1586167200000,2020-04-06 10:00:00+00:00,Long,NO,YES,london,10,0,bull,69.54394753854467,YES,0.8687455004209647,0.37377706721062043,0.5746618106139468,0.3446930280957331,0.0806451612903201,80.36876158341909,0.2791585330562367,0.07119209867336296,inside,69.51562324820209,25.4534182361989,6.241140047842453,1.187919412931276,6.54e-06,6.54e-06,1.3338968022168272,0.15021234323076416,YES,YES
floor_candidate,floor,1586505600000,2020-04-10 08:00:00+00:00,Short,YES,YES,london,8,4,bear,-59.24503710866702,YES,0.7417199510640878,0.02908954766118727,0.4984748080361888,0.012517092668555838,0.4984748080361888,78.7224341427418,0.28253060221679527,0.0795689587753571,inside,20.471961600449063,42.07222938054269,8.230271801464227,1.0504714555572194,0.0001,0.0001,1.3307198763900934,0.1493522161507506,YES,YES
floor_candidate,floor,1587027600000,2020-04-16 09:00:00+00:00,Long,NO,YES,london,9,3,bull,-15.210430515046028,NO,1.547625107249509,0.19618667271265178,0.6805103827870892,0.19076807605704374,0.1287215411558671,95.5722411759463,0.9778466815929456,0.07506583184768037,above_upper,71.56531055816656,35.56457928888171,0.6609951981411015,1.0752176665567936,-0.00046001,0.00046001,1.3419673943131065,0.125279786815478,YES,YES
floor_candidate,floor,1587661200000,2020-04-23 17:00:00+00:00,Long,YES,YES,ny,17,3,bull,97.02977268118957,YES,2.699644537031283,0.44963692328787486,0.0863437872171402,0.9075029773719925,0.9136562127828598,93.2530177757557,0.7839124058841578,0.0985473556817937,above_upper,79.70543484901174,49.39226311932592,8.622715694354454,0.6638086579582201,0.0001,0.0001,1.3380361899306144,0.13688339856942028,YES,YES
floor_candidate,floor,1588168800000,2020-04-29 14:00:00+00:00,Long,YES,YES,ny,14,2,bull,126.86526820403105,YES,0.5787753137840566,0.5914840123484035,0.374972914409536,0.5284940411700983,0.9034669555796343,75.53881265971108,0.6327376824445378,0.10314040389436308,above_upper,92.53346938433205,47.156485756998876,9.755664622981797,1.0819592323080685,0.0001,0.0001,1.3177853705859075,0.18678239044555783,YES,YES
floor_candidate,floor,1588237200000,2020-04-30 09:00:00+00:00,Short,NO,YES,london,9,3,bull,321.8336696266397,YES,3.3903010105323332,2.268076272007279,0.006106456587887735,0.9938935434121122,0.0,208.23814693939158,1.0,0.13564132854864913,inside,47.723868629433795,68.66150098679783,-6.706987108807496,1.961007193832123,0.00097517,0.00097517,0.9725720521505755,0.07442301147882699,YES,YES
floor_candidate,floor,1588784400000,2020-05-06 17:00:00+00:00,Short,YES,YES,ny,17,2,bull,101.70396014011567,YES,4.386348248629808,0.038229734981725376,0.6857049608355089,0.01533942558747551,0.6857049608355089,97.30645534889489,0.32122273431177556,0.05832317715456138,inside,69.98374261963212,34.437713986641796,2.9109216454513245,0.5637792913351195,0.00035981,0.00035981,0.954495618612552,0.16191906224008745,YES,YES
floor_candidate,floor,1588874400000,2020-05-07 18:00:00+00:00,Long,NO,YES,ny,18,3,bull,129.34346924183228,YES,0.7910527768275729,0.3640984529012124,0.4754523936779406,0.3209895395892227,0.4754523936779406,128.86624380337716,0.49610638277021174,0.08080947304741255,above_upper,77.53828967338524,32.49137311076376,3.1139629279768357,1.1181003425569422,0.0001,0.0001,1.3396059515347103,0.12986837752123115,YES,YES
floor_candidate,floor,1589072400000,2020-05-10 01:00:00+00:00,Short,NO,YES,tokyo,1,6,bear,-89.34790452671768,YES,3.632166390420458,0.07901674559902926,0.5990999999999985,0.061850000000004,0.6609500000000026,211.22105034158167,0.939778863154339,0.12861855377705392,below_lower,14.344043034533215,40.77143235070679,8.373265455393863,1.7731958777375738,0.00042326,0.00042326,1.3559337239957467,0.06994496986028656,YES,YES
floor_candidate,floor,1589446800000,2020-05-14 09:00:00+00:00,Long,NO,YES,london,9,3,bull,156.52938494638147,YES,1.2713645868544603,1.667679616687719,0.10820451843043936,0.8917497484679406,0.8917954815695607,114.05068341470086,0.20812150851845168,0.08030108714066628,above_upper,85.06243789446495,50.353307513121024,6.446457611434504,3.045999370591102,0.0001,0.0001,1.3303870418319255,0.14324035166539162,YES,YES
floor_candidate,floor,1590080400000,2020-05-21 17:00:00+00:00,Short,YES,YES,ny,17,3,bear,-128.1151466662086,NO,0.6650798039556979,0.5801667721256818,0.3052623809875181,0.5269761606022566,0.3052623809875181,115.29443465871366,0.23378305484863826,0.07325863620822493,below_lower,20.753047843142795,55.24713691009612,6.340165597616405,1.0335703132656497,0.0001,0.0001,1.3396354915165574,0.13381990245817943,YES,YES
floor_candidate,floor,1591056000000,2020-06-02 00:00:00+00:00,Long,YES,YES,tokyo,0,1,bull,75.92958843634369,YES,2.998588541897394,0.7301063116429969,0.234799685781615,0.6167321288295418,0.14846818538884324,114.50387247286065,1.0,0.08270093357632849,above_upper,80.41101765014298,25.881380042544784,11.339067845788735,1.5926776823057462,0.0003448,0.0003448,1.3316071863922716,0.15199267609158795,YES,YES
floor_candidate,floor,1591110000000,2020-06-02 15:00:00+00:00,Short,NO,YES,ny,15,1,bear,98.52277741805665,YES,0.8155640198391304,0.7733677473962336,0.6066696441863921,0.3470894744677671,0.6066696441863921,144.5625323481722,1.0,0.09356357795572462,below_lower,28.899875809610037,49.80726446067826,-0.7364494409701265,3.6367514260122156,0.0007831,0.0007831,1.4549091757680184,0.1126536021157761,YES,YES
floor_candidate,floor,1591894800000,2020-06-11 17:00:00+00:00,Short,YES,YES,ny,17,3,bear,-64.80355103131842,YES,2.616651497687482,2.404583761547205,0.1059019653720196,0.8431796911558236,0.9490816565278432,121.80070608625775,0.7819300662350902,0.08723716879712773,inside,33.92279977950487,35.509056255459406,8.634896431315827,3.3317708840590377,0.0001,0.0001,1.436518687755027,0.12682512685156647,YES,YES
floor_candidate,floor,1595098800000,2020-07-18 19:00:00+00:00,Short,YES,YES,ny,19,5,bear,6.998703311202917,NO,1.975134134704124,0.7181033388400416,0.3849869936826696,0.3714232627276085,0.24358974358972194,21.431455847094142,0.10669959651265647,0.007365595839789481,inside,53.66783710915087,25.467786652075205,0.9923976941320056,2.099803836660227,0.0001,0.0001,1.4458797338890446,0.7281581853953205,YES,YES
floor_candidate,floor,1595782800000,2020-07-26 17:00:00+00:00,Short,YES,YES,ny,17,6,bull,100.00209762939812,YES,3.9178881023704486,0.21248491369848393,0.47880371660858123,0.3429152148664145,0.5211962833914188,79.11149882317235,0.927624254784798,0.05132227742948064,inside,63.95925215988226,53.66269769073752,0.4911387860581442,0.369580703028577,0.00065437,0.00065437,0.9413236408045137,0.21277425216812504,YES,YES
floor_candidate,floor,1595833200000,2020-07-27 07:00:00+00:00,Short,YES,YES,tokyo,7,0,bull,131.73349929345932,YES,4.670191991422348,1.1256051130306488,0.14644646764062338,0.8535535323593766,0.14644646764062338,102.87799749613094,1.0,0.0598888635745418,inside,62.72126951756659,58.21157439531001,2.617695884174161,1.087750580702439,0.00047138,0.00047138,0.9497397640194906,0.16993390642792677,YES,YES
floor_candidate,floor,1595894400000,2020-07-28 00:00:00+00:00,Short,NO,YES,tokyo,0,1,bull,314.01828345593276,YES,6.141640719227244,0.6679137514578666,0.4043119390194437,0.5881105949212885,0.5956880609805564,203.42446865846563,1.0,0.14070507127206708,inside,73.91155211216744,66.56436603828368,-0.65097111929542,0.9021033292680504,0.00139484,0.00139484,0.9732366844663316,0.09227783719330271,YES,YES
floor_candidate,floor,1595952000000,2020-07-28 16:00:00+00:00,Short,YES,YES,ny,16,1,bull,173.21375546888703,YES,3.382330918324712,0.9259795090968658,0.32660442685791946,0.5855694324224073,0.32660442685791946,198.5465101482802,0.9739679628761555,0.05147824792881114,inside,54.870290074855106,34.49454312250571,-3.7273735381233237,1.6989738024479113,0.00097576,0.00097576,0.970947402850805,0.09555015590972517,YES,YES
floor_candidate,floor,1596279600000,2020-08-01 11:00:00+00:00,Short,YES,YES,london,11,5,bull,141.86847971590032,YES,4.650195606468748,0.31533845275539313,0.6969899665551912,0.29689440993788646,0.9938843764930777,117.04883967522605,0.5068677719694749,0.05929855719921596,inside,68.88104463604098,38.21218495736152,3.7952192333195853,0.6148271767551315,0.00030785,0.00030785,0.9517046427591462,0.1689428964427862,YES,YES
floor_candidate,floor,1596330000000,2020-08-02 01:00:00+00:00,Short,YES,YES,tokyo,1,6,bull,146.79927183983273,YES,5.786283275999004,1.3293246421853804,0.059961873952973054,0.9235746057420166,0.9835364796949896,124.69489749884907,0.550520334325288,0.03265488976547703,above_upper,70.98931897769592,34.66285874597272,0.38860465284025025,1.1008382652883266,0.00095567,0.00095567,0.9525464552056124,0.1607431450848661,YES,YES
floor_candidate,floor,1598979600000,2020-09-01 17:00:00+00:00,Short,NO,YES,ny,17,1,bull,90.7172218789874,YES,5.848852366276402,0.4425905653009151,0.2643445809360929,0.608148032965338,0.12750738609856901,74.8095476854308,0.668751118887923,0.04761001516173804,inside,63.29981941853638,25.5868585147682,1.2323700644943898,0.7071486847164082,0.0004686,0.0004686,0.9236808280737089,0.27273791422713783,YES,YES
floor_candidate,floor,1599055200000,2020-09-02 14:00:00+00:00,Short,YES,YES,ny,14,2,bear,-82.08646474235684,YES,0.8571341243453151,0.7438595202442484,0.26994373704471325,0.5453953212910865,0.26994373704471325,116.17785031725322,1.0,0.0789408159041173,below_lower,19.196627514772004,38.84797507083668,9.581280185597436,1.419316589126012,0.00035074,0.00035074,1.3237228449412675,0.16596450999349038,YES,YES
floor_candidate,floor,1599177600000,2020-09-04 00:00:00+00:00,Short,YES,YES,tokyo,0,4,bear,-285.484132258327,NO,2.0349871910239994,0.8460025020008135,0.29247576971814,0.5555327237234189,0.8480084934415588,197.76537256604996,1.0,0.13538100342368165,inside,28.832998120907575,63.147919833577504,2.9489002681756205,1.2616828216144045,0.00024709,0.00024709,1.3560487346955292,0.08713208877982383,YES,YES
floor_candidate,floor,1600704000000,2020-09-21 16:00:00+00:00,Short,YES,YES,ny,16,0,bear,-112.39463994518701,YES,1.0945486223134882,0.3086076262239029,0.3659970602645831,0.41242038216559973,0.3659970602645831,92.2206633330268,0.9849765777586644,0.07576446636446055,inside,15.100734435275399,39.52625525692485,9.259363056099549,0.9950009716665993,0.0001,0.0001,1.316809477912558,0.19190579811912897,YES,YES
floor_candidate,floor,1602511200000,2020-10-12 14:00:00+00:00,Long,YES,YES,ny,14,0,bull,18.273744724614517,YES,1.0693515169131997,0.38814101411768603,0.3210974456007767,0.4344370860926957,0.3210974456007767,73.83914339779103,0.8927952387204642,0.020598740074951015,inside,61.06733852609007,20.759124403108093,1.0265993032749137,1.5088134870785896,0.0001,0.0001,1.409008122898923,0.26471176533969304,YES,YES
floor_candidate,floor,1602597600000,2020-10-13 14:00:00+00:00,Short,YES,YES,ny,14,1,bull,12.638849726232365,YES,0.8808128008696309,0.5678273533696198,0.49988372093023004,0.4675581395348947,0.9674418604651247,80.83442921095676,0.9035792366104624,0.02649796057353542,inside,42.896865984936184,20.315233884017864,4.526036263542471,1.62168919655385,0.0001,0.0001,1.4161931405000932,0.2385989508216349,YES,YES
floor_candidate,floor,1603292400000,2020-10-21 15:00:00+00:00,Long,YES,YES,ny,15,2,bull,188.04721060189877,YES,1.2073776095545115,0.10998240750892463,0.9279125384352583,0.04623619177770668,0.9279125384352583,131.748343468695,1.0,0.08079794969102266,above_upper,84.70131089117999,60.67137252361061,3.222923872813489,1.3852924874487218,7.487e-05,7.487e-05,1.3304935423678237,0.1644446482558465,YES,YES
floor_candidate,floor,1603897200000,2020-10-28 15:00:00+00:00,Short,YES,YES,ny,15,2,bull,6.126001071434075,YES,2.0333503787401983,0.9153591438940178,0.15637405155519293,0.7194613336013272,0.8758353851565202,163.59698922430644,0.841051553094594,0.06867175076599838,inside,37.564957717052,32.3836514700359,4.87338473953379,1.1331589442679957,0.0001,0.0001,1.3358905291685743,0.13570011346334493,YES,YES
floor_candidate,floor,1604581200000,2020-11-05 13:00:00+00:00,Long,YES,YES,ny,13,3,bull,230.04742006671404,YES,0.6968725294538708,0.34290369123264336,0.45196773405035073,0.21074716858144532,0.337285097368204,172.61406486243683,0.9431934767906915,0.07360689133136676,inside,80.25766179715691,48.85122699825666,6.991072169398031,2.384746574304351,0.0001,0.0001,1.3311186337347556,0.14648649876909595,YES,YES
floor_candidate,floor,1604617200000,2020-11-05 23:00:00+00:00,Long,YES,YES,off,23,3,bull,363.20776049349115,YES,0.056455305871486484,0.18555687326061854,0.547165177886238,0.15750376032169758,0.45283482211376197,234.69893211033138,1.0,0.10561071117840781,inside,80.8605960930431,54.874023141255826,1.5728892854824963,1.8069774362686553,0.0001,0.0001,1.3403514415444813,0.11267132646163391,YES,YES
floor_candidate,floor,1604779200000,2020-11-07 20:00:00+00:00,Short,YES,YES,ny,20,5,bull,-27.8727075773495,YES,1.1459252072582968,0.7847207003651181,0.5253965517241371,0.3334655172413791,0.8588620689655162,255.81076159530218,0.95992934695035,0.07097005380839842,inside,32.6128347284139,30.050155256391484,10.29074263520969,3.5607229027391596,0.0003589,0.0003589,1.3474276397919462,0.09733984545729638,YES,YES
floor_candidate,floor,1605632400000,2020-11-17 17:00:00+00:00,Long,YES,YES,ny,17,1,bull,256.700643188482,YES,0.24960117795739714,0.7450032426598846,0.541533013955431,0.3368464903145137,0.8783795042699446,205.24742879516253,0.6674073894648925,0.08387973601485516,above_upper,81.58268156145638,44.95653931191097,6.4878433068555665,4.235748553331155,0.0001,0.0001,1.3270247456959965,0.14642794882460589,YES,YES
floor_candidate,floor,1605693600000,2020-11-18 10:00:00+00:00,Short,YES,YES,london,10,2,bull,374.3071640470662,YES,5.137048340383007,0.4719762322387111,0.4515413472516672,0.4567607241885525,0.9083020714402197,315.7786130311269,0.9966625542773287,0.061076598684736944,inside,64.69392294890778,41.17896943668299,-4.325308704649721,0.6401248548104358,0.00057572,0.00057572,0.9719001807740226,0.09751382370206528,YES,YES
floor_candidate,floor,1605848400000,2020-11-20 05:00:00+00:00,Short,YES,YES,tokyo,5,4,bull,93.46986414302592,YES,4.012518450200365,0.2546820659099793,0.4528301886792457,0.3429388221840999,0.4528301886792457,199.8570249465036,0.4145194672167129,0.03267024207305623,inside,59.80963197161888,12.7984544451147,2.058459468338299,0.8954004352645756,0.0003665,0.0003665,0.9632695984983359,0.15481152092743228,YES,YES
