candidate_id,candidate_hash,family,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,execution_status,live_known,params,promoted_tracks,promotion_reason,composite_score
P39_CAND_0215,aa34735511dc5d67,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0213,b25cb637e06edb3e,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0069,b9eb26f3a4ef39e0,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0263,b89d7072c2c42f5c,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0262,0745474c5f41ca9b,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0022,9b99075e96dfc2a2,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0021,5c03abb177864a09,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0261,06320d4773c18ca8,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0023,554df46f88491914,Tighter_ATR_StopLoss,9129.87,41396.19,32266.31,1.283,11.7292,447,0.5302,237,210,174.67,-153.65,20.42,48,27,0,1057.01,-614.88,7,8,-37859.6,366.8102,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,998.6711133997942
P39_CAND_0009,810eefa3e61075e8,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0251,747c469953616497,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0249,8692e033d4f2976a,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0250,8fdbab0207002712,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0011,0cbb29e15775c465,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0010,f8d7e00fc391f42f,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0057,f555f75bbd87aa26,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0058,8e2acb376cff0a47,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0059,5adee371f91ec68d,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0202,1f3dca541b6e1667,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0201,a17ec64260f088c6,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0203,3a88d42af28c5c9f,Tighter_ATR_StopLoss,8755.87,40851.45,32095.58,1.2728,11.7292,450,0.5289,238,212,171.64,-151.39,19.46,47,28,0,1164.09,-602.77,7,8,-38891.73,376.6949,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.2, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,950.1467989745261
P39_CAND_0445,b1e017017f60b5a6,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0492,9fbf27c11eff6ed7,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0446,c775ecf406000fcc,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0444,ccf768b7f77c875f,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0061,ff42300ec434e9ce,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0062,839f7a76b50c4957,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0060,d7873ba07a78b7b9,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.4, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0110,44aa21126681b04d,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0493,baafbbff725a9b47,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0494,f3ac60c9decb7d6b,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 3.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0108,0302e57c6a05a352,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0109,35d4324f0c43893d,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.6, ""tp_atr_mult"": 2.0}",NONE,NOT_PROMOTED,694.8416750027419
P39_CAND_0349,059fa669c0e38a82,CostToRisk_Capped_0.10,3967.87,16169.6,12201.72,1.3252,7.5675,205,0.5366,110,95,147.0,-128.44,19.36,33,22,0,628.68,-417.62,7,8,-16868.15,166.084,ENGINE_EXECUTED,YES,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.08, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 2.5}",NONE,NOT_PROMOTED,694.8416750027419
