candidate_id,family,params_hash,params,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,score,status
P44_CAND_0052,filters_optimization,9f00503a11947817,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9344.73,30420.62,21075.89,1.4434,7.9422,327,0.5535,181,146,168.07,-144.36,28.58,46,25,0,894.27,-576.74,0.627162,EXECUTED
P44_CAND_0053,filters_optimization,05ff2d0508ee5af8,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9479.99,30427.8,20947.81,1.4526,7.9369,324,0.5556,180,144,169.04,-145.47,29.26,47,24,0,902.71,-586.97,0.635624,EXECUTED
P44_CAND_0054,filters_optimization,43153479a3e5a800,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9094.45,29574.31,20479.86,1.4441,7.9331,319,0.5549,177,142,167.09,-144.22,28.51,47,23,0,884.55,-580.0,0.627218,EXECUTED
P44_CAND_0055,filters_optimization,1915bd3bc9d52fe7,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8331.6,27388.05,19056.45,1.4372,7.9418,301,0.5548,167,134,164.0,-142.21,27.68,45,24,0,861.07,-557.51,0.598179,EXECUTED
P44_CAND_0056,filters_optimization,f1ca0847ce40b5f1,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11436.9,34254.56,22817.66,1.5012,7.9387,336,0.5655,190,146,180.29,-156.29,34.04,45,26,0,990.61,-637.32,0.692623,EXECUTED
P44_CAND_0057,filters_optimization,33087b8edb894187,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11599.38,34278.03,22678.65,1.5115,7.9437,333,0.5676,189,144,181.37,-157.49,34.83,47,24,0,1000.33,-653.19,0.701767,EXECUTED
P44_CAND_0058,filters_optimization,f588adb356788205,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11206.02,33402.23,22196.21,1.5049,7.9377,328,0.5671,186,142,179.58,-156.31,34.16,47,23,0,980.39,-642.61,0.693565,EXECUTED
P44_CAND_0059,filters_optimization,3c8442d33764dd9d,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10380.88,31081.23,20700.35,1.5015,7.937,310,0.5677,176,134,176.6,-154.48,33.49,45,24,0,957.41,-620.05,0.663813,EXECUTED
P44_CAND_0060,filters_optimization,aacb4d9fa6dd20e3,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11273.24,34279.71,23006.48,1.49,7.9399,343,0.5627,193,150,177.62,-153.38,32.87,45,26,0,982.45,-632.03,0.688158,EXECUTED
P44_CAND_0061,filters_optimization,3a2cc1191bde39ca,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11431.41,34301.35,22869.95,1.4998,7.938,340,0.5647,192,148,178.65,-154.53,33.62,46,25,0,992.17,-646.15,0.693238,EXECUTED
P44_CAND_0062,filters_optimization,ec64561c8a5ebcc6,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11259.8,33758.21,22498.41,1.5005,7.9417,334,0.5659,189,145,178.61,-155.16,33.71,46,24,0,983.28,-644.12,0.691505,EXECUTED
P44_CAND_0063,filters_optimization,fd1b5ca1dbe04fa0,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.8, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10453.77,31462.29,21008.52,1.4976,7.9394,316,0.5665,179,137,175.77,-153.35,33.08,45,24,0,962.24,-623.47,0.666356,EXECUTED
P44_CAND_0064,filters_optimization,b156d08a6dee4a05,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9123.9,29072.33,19948.43,1.4574,7.9398,310,0.5548,172,138,169.03,-144.55,29.43,46,25,0,884.55,-569.42,0.620064,EXECUTED
P44_CAND_0065,filters_optimization,5598b4afafdabd0f,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9284.52,29112.87,19828.35,1.4682,7.9376,307,0.557,171,136,170.25,-145.8,30.24,47,24,0,892.99,-580.07,0.629398,EXECUTED
P44_CAND_0066,filters_optimization,70078371b55ace22,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9000.89,28302.79,19301.9,1.4663,7.9463,302,0.5563,168,134,168.47,-144.04,29.8,46,24,0,877.67,-576.74,0.620528,EXECUTED
P44_CAND_0067,filters_optimization,422de2f077ad7509,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8403.05,26453.09,18050.04,1.4655,7.9432,285,0.5579,159,126,166.37,-143.25,29.48,45,24,0,867.95,-559.26,0.601243,EXECUTED
P44_CAND_0068,filters_optimization,7dac47ff41f0bc44,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9344.73,30420.62,21075.89,1.4434,7.9422,327,0.5535,181,146,168.07,-144.36,28.58,46,25,0,894.27,-576.74,0.627162,EXECUTED
P44_CAND_0069,filters_optimization,f2113fc71c6f615b,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9479.99,30427.8,20947.81,1.4526,7.9369,324,0.5556,180,144,169.04,-145.47,29.26,47,24,0,902.71,-586.97,0.635624,EXECUTED
P44_CAND_0070,filters_optimization,3f5c9703e74ce1e5,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9094.45,29574.31,20479.86,1.4441,7.9331,319,0.5549,177,142,167.09,-144.22,28.51,47,23,0,884.55,-580.0,0.627218,EXECUTED
P44_CAND_0071,filters_optimization,3055b1c6689ff6c9,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8331.6,27388.05,19056.45,1.4372,7.9418,301,0.5548,167,134,164.0,-142.21,27.68,45,24,0,861.07,-557.51,0.598179,EXECUTED
P44_CAND_0072,filters_optimization,b3f31ac87b2236db,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11436.9,34254.56,22817.66,1.5012,7.9387,336,0.5655,190,146,180.29,-156.29,34.04,45,26,0,990.61,-637.32,0.692623,EXECUTED
P44_CAND_0074,filters_optimization,7613bdf2f00e1f66,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11206.02,33402.23,22196.21,1.5049,7.9377,328,0.5671,186,142,179.58,-156.31,34.16,47,23,0,980.39,-642.61,0.693565,EXECUTED
P44_CAND_0075,filters_optimization,acf5c17ba9113fa3,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10380.88,31081.23,20700.35,1.5015,7.937,310,0.5677,176,134,176.6,-154.48,33.49,45,24,0,957.41,-620.05,0.663813,EXECUTED
P44_CAND_0076,filters_optimization,7b7e5875bdbe2b93,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11273.24,34279.71,23006.48,1.49,7.9399,343,0.5627,193,150,177.62,-153.38,32.87,45,26,0,982.45,-632.03,0.688158,EXECUTED
P44_CAND_0077,filters_optimization,3ec6c0e1eb863b18,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11431.41,34301.35,22869.95,1.4998,7.938,340,0.5647,192,148,178.65,-154.53,33.62,46,25,0,992.17,-646.15,0.693238,EXECUTED
P44_CAND_0078,filters_optimization,6172a2fb7a05ec92,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",11259.8,33758.21,22498.41,1.5005,7.9417,334,0.5659,189,145,178.61,-155.16,33.71,46,24,0,983.28,-644.12,0.691505,EXECUTED
P44_CAND_0079,filters_optimization,7b6d087620d1a8c2,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10453.77,31462.29,21008.52,1.4976,7.9394,316,0.5665,179,137,175.77,-153.35,33.08,45,24,0,962.24,-623.47,0.666356,EXECUTED
P44_CAND_0080,filters_optimization,c13a9c32a2292032,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9701.77,29741.5,20039.73,1.4841,8.8802,296,0.5574,165,131,180.25,-152.98,32.78,46,25,0,933.93,-585.29,0.617209,EXECUTED
P44_CAND_0081,filters_optimization,6129aeb4049fa0b6,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9850.74,29761.41,19910.68,1.4947,8.8873,293,0.5597,164,129,181.47,-154.35,33.62,47,24,0,945.69,-599.3,0.626029,EXECUTED
P44_CAND_0082,filters_optimization,1067df5931da12a2,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9244.92,28207.28,18962.36,1.4875,8.8857,287,0.5575,160,127,176.3,-149.31,32.21,46,24,0,913.28,-583.43,0.608065,EXECUTED
P44_CAND_0083,filters_optimization,3d46ce497fd75a20,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9017.46,27356.62,18339.16,1.4917,8.8826,277,0.5596,155,122,176.49,-150.32,32.55,45,24,0,894.27,-578.14,0.600728,EXECUTED
P44_CAND_0084,filters_optimization,92029f61fe5fdab1,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8451.24,28428.88,19977.64,1.423,8.8663,312,0.5481,171,141,166.25,-141.69,27.09,45,26,0,873.68,-548.68,0.578767,EXECUTED
P44_CAND_0085,filters_optimization,55f437fc83117956,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8550.09,28383.65,19833.56,1.4311,8.8803,309,0.5502,170,139,166.96,-142.69,27.67,46,25,0,881.1,-559.26,0.581727,EXECUTED
P44_CAND_0086,filters_optimization,dc815fefa8417bed,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7785.65,26698.9,18913.25,1.4117,8.8853,303,0.5479,166,137,160.84,-138.05,25.7,46,24,0,847.06,-538.09,0.561379,EXECUTED
P44_CAND_0087,filters_optimization,1d005e67ac6cbf0b,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7407.51,25580.99,18173.47,1.4076,8.8755,292,0.5479,160,132,159.88,-137.68,25.37,44,25,0,818.15,-531.4,0.544603,EXECUTED
P44_CAND_0088,filters_optimization,a366f167671c1fb8,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 12, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10044.04,31299.43,21255.38,1.4725,8.8855,319,0.558,178,141,175.84,-150.75,31.49,45,26,0,950.34,-595.52,0.629235,EXECUTED
P44_CAND_0089,filters_optimization,87f9a0430ccc5c3e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",10191.36,31312.21,21120.86,1.4825,8.881,316,0.5601,177,139,176.91,-151.95,32.25,46,25,0,959.68,-609.47,0.634133,EXECUTED
P44_CAND_0090,filters_optimization,891b67a1fe465cd2,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9388.31,29539.42,20151.1,1.4659,8.8872,310,0.5581,173,137,170.75,-147.09,30.28,46,24,0,922.96,-588.72,0.61332,EXECUTED
P44_CAND_0091,filters_optimization,9cc97d56abc714b0,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0012, ""max_cost_to_risk"": 0.15, ""min_adx"": 20, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8959.07,28290.05,19330.98,1.4635,8.8813,299,0.5585,167,132,169.4,-146.45,29.96,44,25,0,892.99,-574.78,0.595507,EXECUTED
