timestamp,event_type,symbol,details
1604775600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 320.9010 | SL: 2.22 | TP: 1.45
1604793600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0652
1604822400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0639
1604847600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 2.2216682887863395 | PnL: $-103.76
1604847600000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.2426
1604851200000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 457.5920 | SL: 2.03 | TP: 2.54
1604851200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.1031
1604880000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.0990
1604908800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000273 | Cost: $0.2556
1604908800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 2.0280277428949045 | PnL: $-80.12
1605967200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.3579
1605970800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 971.5960 | SL: 2.26 | TP: 2.50
1605974400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.2334
1605981600000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 2.495199744785042 | PnL: $89.88
1605985200000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 2.4521
1605988800000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 683.5620 | SL: 2.60 | TP: 2.31
1605996000000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: TP Hit | Exit Price: 2.3101511139764446 | PnL: $128.13
1606035600000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.2327
1606039200000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 543.9920 | SL: 2.05 | TP: 2.51
1606042800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 2.049500713224444 | PnL: $-83.03
1606060800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.2133
1606064400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 561.5740 | SL: 2.04 | TP: 2.48
1606089600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000749 | Cost: $-0.9040
1606118400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000132 | Cost: $-0.1681
1606147200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000132 | Cost: $-0.1631
1606176000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.1283
1606204800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000304 | Cost: $0.4039
1606204800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 2.474550435758857 | PnL: $153.57
1606208400000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 2.2716
1606212000000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 527.7980 | SL: 2.46 | TP: 1.99
1606233600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000304 | Cost: $-0.3587
1606262400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.1208
1606291200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000418 | Cost: $-0.4966
1606312800000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 2.461930457389426 | PnL: $-85.75
1606312800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.4493
1606316400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 646.7380 | SL: 2.30 | TP: 2.66
1606320000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.1563
1606334400000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 2.295154345113544 | PnL: $-134.19
1606410000000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.7536
1606413600000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 582.1230 | SL: 1.59 | TP: 1.92
1606435200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000957 | Cost: $-1.0599
1606435200000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 1.9203143314889024 | PnL: $70.01
1607418000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.676
1607421600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 1874.2040 | SL: 1.73 | TP: 1.60
1607443200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.3202
1607443200000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.7293171909278726 | PnL: $-57.84
1607500800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.5538
1607504400000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 701.1160 | SL: 1.62 | TP: 1.46
1607511600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.6243072010784299 | PnL: $-18.17
1607594400000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.5663
1607598000000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 901.0720 | SL: 1.62 | TP: 1.49
1607616000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000055 | Cost: $-0.0778
1607630400000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.6212387629027705 | PnL: $-20.51
1607677200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.4781
1607680800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 1708.8410 | SL: 1.42 | TP: 1.54
1607702400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000735 | Cost: $-1.8766
1607731200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $0.2460
1607760000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000080 | Cost: $0.2059
1607788800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.001433 | Cost: $-3.6114
1607817600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.001433 | Cost: $-3.6445
1607846400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000557 | Cost: $-1.4443
1607853600000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 1.5342964058119644 | PnL: $66.14
1607864400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.6187
1607868000000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 2174.0000 | SL: 1.57 | TP: 1.68
1607868000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 1.5728332938467775 | PnL: $-62.51
1607868000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.5898
1607871600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 1800.5590 | SL: 1.64 | TP: 1.50
1607875200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000725 | Cost: $2.0675
1607904000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000360 | Cost: $1.0137
1607932800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000094 | Cost: $0.2680
1607961600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000087 | Cost: $0.2433
1607990400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000087 | Cost: $0.2482
1607997600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.6447043737016835 | PnL: $-87.25
1608112800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.6571
1608116400000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 1271.5680 | SL: 1.73 | TP: 1.54
1608130800000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.7338617981339857 | PnL: $-45.24
1608224400000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.6918
1608228000000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 560.9880 | SL: 1.78 | TP: 1.56
1608249600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0942
1608278400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0946
1608307200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0925
1608336000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0954
1608364800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0963
1608393600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0955
1608422400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0935
1608451200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0935
1608480000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0924
1608490800000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: TP Hit | Exit Price: 1.5641649306968333 | PnL: $76.13
1608498000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.5515
1608501600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 989.3740 | SL: 1.60 | TP: 1.48
1608508800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.1548
1608519600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.6012276290533802 | PnL: $-2.64
1608544800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.5162
1608548400000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 444.1070 | SL: 1.57 | TP: 1.44
1608566400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000270 | Cost: $-0.1843
1608595200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000270 | Cost: $-0.1842
1608624000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000100 | Cost: $-0.0673
1608645600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.5714702201563102 | PnL: $-31.99
1608721200000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 1.3176
1608724800000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 403.8230 | SL: 1.38 | TP: 1.23
