entry_time,entry_dt,source_sleeve,entry_family,session,side,gross_pnl,net_pnl,entry_fee,exit_fee,slippage,funding,total_friction_cost,gross_R,net_R,fee_to_profit_ratio,slippage_to_profit_ratio,cost_to_atr_ratio,expected_R,projected_net_R,same_candle,month,stress_combined_pnl,cost_class,stress_class,phase33_classes
1580428800000,2020-01-31 00:00:00+00:00,Funding Reversal Short,bb_expansion,OFF_HOURS,Short,94.94800585712728,92.34359478507584,2.8325329985357177,2.8325329985357177,5.669392300921026,-3.06065492502,14.395113223012462,0.9175546780056556,0.8923862761941799,0.059664928672603465,0.05971049365114657,0.08346654587820185,0.9446846415625841,0.8055737317655811,False,2020-01,73.30179478507583,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1580641200000,2020-02-02 11:00:00+00:00,Funding Reversal Short,bb_expansion,LONDON,Short,93.1420870384679,95.28021798033063,4.026813578240382,4.026813578240382,8.081777292833532,-10.1917580983435,26.3271625476578,0.8780593233488001,0.8982156873270707,0.08646603713265087,0.08676826502175905,0.213194065954698,0.9157821021572101,0.6675934339910891,False,2020-02,76.42061798033063,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1580922000000,2020-02-05 17:00:00+00:00,Funding Reversal Short,bb_expansion,NEW_YORK,Short,-110.33180507384678,-118.18937347638372,3.9287842012684617,3.9287842012684617,7.882689957556931,0.0,15.740258360093854,-1.0371732096820956,-1.1110382156511467,0.07121761850336565,0.07144530946702925,0.12059242602814557,0.9262973255044004,0.7783311585987003,False,2020-02,-137.33637347638373,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1580929200000,2020-02-05 19:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,-108.6865126171159,-128.23861050950734,3.702785971845721,3.702785971845721,7.368653070224944,12.1465259487,26.92075096261639,-1.0350203409695653,-1.2212147319750455,0.06813699110744323,0.06779730890973985,0.19714544230355455,1.0369029107238537,0.7805369259337958,False,2020-02,-147.64021050950734,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1580950800000,2020-02-06 01:00:00+00:00,Funding Reversal Short,bb_expansion,OFF_HOURS,Short,-106.34958432674271,-107.7283128450318,3.1691497960816855,3.1691497960816855,6.334600122101954,-4.9595710738743,17.632470788139624,-1.0309643387872476,-1.0443298817202404,0.05959872464277737,0.059563938704639136,0.11230171511671432,0.9389847036331528,0.7680536303961447,False,2020-02,-126.86111284503178,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1583686800000,2020-03-08 17:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,132.86239947719923,127.98435727693784,2.4390211001307005,2.4390211001307005,4.906033198661288,0.0,9.784075398922688,1.3116481987854145,1.2634910430306736,0.03671499400474497,0.03692567060331634,0.05766461511904309,1.3353869952148743,1.2387963501243497,False,2020-03,111.41995727693785,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1583996400000,2020-03-12 07:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,135.6327123242019,132.38265071431198,1.8181966219189492,1.8181966219189492,3.635896745465028,-0.3863316339479999,7.6586216232509265,1.3297527260289819,1.2978888916231424,0.0268105914976164,0.026806930888281365,0.037092320624385645,1.347237274138621,1.272151604858488,False,2020-03,117.38585071431197,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1584057600000,2020-03-13 00:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,139.77533614379487,138.99984659841357,0.3291885159640513,0.3291885159640513,0.6582376331115334,0.1171125134531999,1.4337271784928358,1.3690042406323601,1.3614088485876514,0.004710251823331639,0.004709254517079943,0.0021484843616676606,1.371884726689467,1.3578423452406587,False,2020-03,129.48004659841357,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1584126000000,2020-03-13 19:00:00+00:00,Funding Reversal Long,bb_expansion,NEW_YORK,Long,102.6602996693905,104.2333547411064,0.3064079249173476,0.3064079249173476,0.6158691193942878,-2.1858709215506,3.4145558907795825,0.9912925724928529,1.0064820645724197,0.0059693557471410166,0.005999097230162452,0.0037257352757444203,0.9945006887014343,0.9615295800665279,False,2020-03,94.2955547411064,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1584309600000,2020-03-15 22:00:00+00:00,BB Expansion Long,bb_expansion,OFF_HOURS,Long,-106.03078945612744,-107.9446718613994,0.9569412026359682,0.9569412026359682,1.90658895474922,0.0,3.8204713600211564,-1.0088572780647844,-1.027067405555325,0.018050251394797424,0.017981465237869546,0.012104836235489328,1.3648951911983387,1.3285443316323047,True,2020-03,-119.7578718613994,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1584345600000,2020-03-16 08:00:00+00:00,BB Expansion Short,bb_expansion,LONDON,Short,-104.55816607549664,-106.6522836148024,0.7719287415188743,0.7719287415188743,1.5308694483136134,0.550260056268,3.624986987619362,-1.007687602452206,-1.0278698260091153,0.014765537126225034,0.01464131885412224,0.0109000629035245,1.3664054447153717,1.3314693456656137,False,2020-03,-116.21368361480239,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1584529200000,2020-03-18 11:00:00+00:00,Funding Reversal Long,bb_expansion,LONDON,Long,100.2210036852889,98.26653068344626,0.9772365009213224,0.9772365009213224,1.947793148416963,0.0,3.902266150259608,0.9774197701700524,0.9583584907773275,0.019501630695897082,0.01943497946332055,0.014271529707383785,0.9871996547512475,0.9491422421982241,False,2020-03,88.10993068344625,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1584612000000,2020-03-19 10:00:00+00:00,BB Expansion Long,bb_expansion,LONDON,Long,55.607755175234445,54.165175297646826,0.7212899387938086,0.7212899387938086,1.449019657416089,0.0,2.8915995350037065,1.0678567461427382,1.0401543393601358,0.025942062811952656,0.026057870037189103,0.014048705210257128,1.0819819763356726,1.0264534972437471,False,2020-03,42.98117529764683,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1584640800000,2020-03-19 18:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,140.85236998383218,138.89730953231614,1.1607983924959582,1.1607983924959582,2.335439789887056,-0.3665363334759,5.023572908354873,1.3399418495965074,1.3213431755537626,0.016482482937691445,0.016580763178888156,0.017060930677545876,1.3513253111264079,1.3035355893405651,False,2020-03,126.28570953231615,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1584968400000,2020-03-23 13:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,143.06430667122717,139.96506452089156,1.1962567766678065,1.1962567766678065,2.396029172921875,0.706728597,5.495271323257487,1.3510842107468914,1.3218152950261974,0.01672334357187914,0.01674791727351068,0.01904611176844145,1.3627251249821246,1.310828362670295,False,2020-03,127.31666452089156,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1585357200000,2020-03-28 01:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,114.65013512370383,110.69105879126568,1.9795381662190743,1.9795381662190743,3.959600682096594,0.0,7.918677014534742,1.065213658880912,1.0284299064560676,0.03453180694611857,0.03453638042226737,0.046939176257370596,1.0833301734213412,1.0097577968423903,False,2020-03,98.10045879126568,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1585530000000,2020-03-30 01:00:00+00:00,Funding Reversal Long,bb_expansion,OFF_HOURS,Long,103.16119343444343,98.98747003772624,2.086861698358611,2.086861698358611,4.161778851142388,0.0,8.335502247859608,0.943342764320402,0.9051767482489617,0.04045826979860917,0.04034248453888915,0.053279742062180654,0.9626712723011933,0.886448465345284,False,2020-03,87.19307003772624,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1585746000000,2020-04-01 13:00:00+00:00,Funding Reversal Long,bb_expansion,NEW_YORK,Long,103.030635315263,100.3972807931254,2.544047658828816,2.544047658828816,5.0820908630891335,-2.45474079552,12.624926976266764,0.9282346439981332,0.90450994415621,0.049384295283520195,0.04932601694183934,0.09213089480407104,0.9513983914086337,0.837656545971509,False,2020-04,87.96128079312541,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1585785600000,2020-04-02 00:00:00+00:00,BB Expansion Long,bb_expansion,OFF_HOURS,Long,147.64614065663366,143.48018866094534,2.222952035164159,2.222952035164159,4.419234067361799,-0.2799520746400001,9.145090212330118,1.3263563410361414,1.2889321535744211,0.0301118881303354,0.029931253520802715,0.0540570082411275,1.3466676326483267,1.2645141246830873,False,2020-04,130.19118866094536,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1586167200000,2020-04-06 10:00:00+00:00,BB Expansion Long,bb_expansion,LONDON,Long,148.42107436047442,143.3898990169944,2.7462893685901184,2.7462893685901184,5.48580703069547,-0.4614033937001999,11.439789161575908,1.309330171790453,1.2649465173453478,0.03700673075469227,0.036961105788602074,0.07700096414730787,1.3338968022168354,1.232978107397297,False,2020-04,129.18709901699438,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1586505600000,2020-04-10 08:00:00+00:00,BB Expansion Short,bb_expansion,LONDON,Short,-117.7428901426224,-118.9433828956937,2.809707922535656,2.809707922535656,5.6356447826793055,-4.418923092000001,15.673983719750616,-1.024696233400739,-1.0351439164906222,0.04772615856689514,0.04786399226189223,0.10967203146354514,1.3307198763900934,1.1943118770573258,False,2020-04,-132.77558289569373,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1587027600000,2020-04-16 09:00:00+00:00,BB Expansion Long,bb_expansion,LONDON,Long,149.5714409599394,146.429604693955,2.2806202102399853,2.2806202102399853,4.54867265680832,-1.4194041544956,10.52931723178389,1.3214772928307847,1.2937188834937867,0.030495396655980833,0.030411371499901627,0.05925850219763976,1.3419673943131065,1.24893991833565,False,2020-04,132.34340469395502,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1587412800000,2020-04-20 20:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,-117.66917900098056,-123.35622621064104,2.6231428447502454,2.6231428447502454,5.274374522239333,0.4407615201599998,10.961421731899824,-1.0230506164429787,-1.0724954855495694,0.0445850454132664,0.04482375560889551,0.07309651121370112,1.0631051429745693,0.9678033030610085,False,2020-04,-136.88282621064104,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;STRESS_DAMAGING;MONTHLY_DAMAGE
1587657600000,2020-04-23 16:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,118.52943514256997,110.55561861099868,2.5038615087856426,2.5038615087856426,4.99851124819506,2.966093514,12.972327779766346,1.0429211698699479,0.9727608585900376,0.0422487714680145,0.042171054322352367,0.07499089755859668,1.0652241207203326,0.9510827241319053,False,2020-04,95.49181861099868,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN
1588161600000,2020-04-29 12:00:00+00:00,BB Expansion Long,bb_expansion,LONDON,Long,116.7942690597502,108.79393662522033,4.000166217264937,4.000166217264937,7.988230474766869,0.0,15.988562909296743,1.0047463905633196,0.9359219079785768,0.0684993578789129,0.06839574012557251,0.1343813239268848,1.0394271588374717,0.9018823032316531,False,2020-04,92.53613662522034,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN
1588194000000,2020-04-29 21:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,153.51898013444375,148.93395864054855,2.0332066450336117,2.0332066450336117,4.084122701417422,0.5186082038279999,8.669144195312645,1.3293328514399125,1.2896307918570824,0.02648801657297407,0.026603373067230936,0.033554858420014835,1.3472798534537447,1.2722130560935325,False,2020-04,131.08315864054853,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1588237200000,2020-04-30 09:00:00+00:00,Funding Reversal Short,bb_expansion,LONDON,Short,112.08909620781236,109.34643665591626,1.371329775948047,1.371329775948047,2.751766183803851,0.0,5.494425735699945,0.961060190336939,0.9375444247526772,0.024468566922970128,0.02454981150621553,0.014462650915670509,0.9725720521505755,0.9254624400474143,True,2020-04,91.11383665591627,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1588784400000,2020-05-06 17:00:00+00:00,Funding Reversal Short,bb_expansion,NEW_YORK,Short,110.56534206641128,105.25439483744448,2.6554736144833972,2.6554736144833972,5.3246590194570445,0.0,10.635606248423839,0.9323473751591421,0.8875625663212904,0.048034466585168835,0.04815848185282851,0.05192775568830662,0.954495618612552,0.8648103756275666,False,2020-05,86.71819483744447,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1588874400000,2020-05-07 18:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,-121.88272240365,-133.15859283935367,2.4552655693990877,2.4552655693990877,4.890407892743724,6.3653392969055,16.166278328447397,-1.0203086775212007,-1.1147016171049713,0.040288984705605164,0.040123881353320276,0.06834250037171917,1.3396059515347103,1.204274267630316,False,2020-05,-152.84759283935367,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1589072400000,2020-05-10 01:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,-118.6640021995517,-120.30091491165147,1.346276750549888,1.346276750549888,2.6842151235377365,-1.055640789,6.4324094136375125,-1.0117253799518084,-1.0256816438979046,0.022690567073339014,0.022620298268920827,0.01661728086385834,1.3559337239957467,1.301091212893904,False,2020-05,-137.68191491165146,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1589446800000,2020-05-14 09:00:00+00:00,BB Expansion Long,bb_expansion,LONDON,Long,153.1707135025288,147.32824814577754,2.921232678375632,2.921232678375632,5.8350058596806775,0.0,11.677471216431941,1.305156525940587,1.255373302936799,0.03814348855047154,0.03809478800648365,0.059701730504864,1.330387041831913,1.2308841576571397,False,2020-05,128.10864814577752,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1590080400000,2020-05-21 17:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,-60.473150784552764,-62.51965604309934,1.2993298376961382,1.2993298376961382,2.59012122977703,-0.5521544168457,5.740935322015006,-1.0222076648507503,-1.0568007583857086,0.04297212302779628,0.04283092903501647,0.027462851328300154,1.3396354915165574,1.2425936140313978,False,2020-05,-80.67105604309936,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1590364800000,2020-05-25 00:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,-60.5752423080152,-63.4517378091842,1.412617310577004,1.412617310577004,2.829817597355306,0.0512608800149999,5.706313098524313,-1.0241266467106198,-1.0727586550963395,0.04664008782314319,0.046715745402488795,0.0309684262315478,1.0610435926040762,0.9645687445307186,False,2020-05,-80.8657378091842,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;STRESS_DAMAGING;MONTHLY_DAMAGE
1591056000000,2020-06-02 00:00:00+00:00,BB Expansion Long,bb_expansion,OFF_HOURS,Long,-120.26116122618184,-129.88231622824074,2.8415534596934546,2.8415534596934546,5.668384616694628,3.938048082672,15.289539618753537,-1.0239500734910578,-1.1058683110249417,0.04725637821422973,0.04713395878519568,0.07303157359180526,1.3316071863922716,1.201426128296362,False,2020-06,-150.35731622824076,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1591110000000,2020-06-02 15:00:00+00:00,ATR Expansion Short,bb_expansion,NEW_YORK,Short,-117.72268999770208,-119.57452820976712,2.1225951224994257,2.1225951224994257,4.235440319837722,-2.3933520329338,10.873982597770373,-1.0186113865364814,-1.0346346653867153,0.03606093477036344,0.03597811364929222,0.041116715976335025,1.4549091757680184,1.3608205808564966,False,2020-06,-138.73392820976713,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1591894800000,2020-06-11 17:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,-56.34360314025389,-59.07052484182402,1.3634608507850638,1.3634608507850638,2.7371183224087634,0.0,5.464040023978891,-1.0250489332590382,-1.0746593242437492,0.04839807093596961,0.04857904304762625,0.029523667310109247,1.436518687755027,1.3371124005156019,True,2020-06,-77.24392484182403,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1595098800000,2020-07-18 19:00:00+00:00,Low-Activity Filler Short,floor_low_activity,NEW_YORK,Short,167.98399226462848,146.4242554867608,13.479702101933846,13.479702101933846,26.98259060855644,-5.399667426000001,59.34166223842413,1.3388345669495703,1.1670031890699941,0.16048793602546374,0.16062596349091546,1.3933219155699041,1.4458797338889828,0.9729259268387778,False,2020-07,128.0648554867608,COST_DOMINATED,STRESS_RESILIENT,EDGE_THIN;COST_DOMINATED
1595782800000,2020-07-26 17:00:00+00:00,Funding Reversal Short,bb_expansion,NEW_YORK,Short,-119.9581786559341,-123.59134628975808,3.4213217946639842,3.4213217946639842,6.874586546054417,-3.209475955504,16.926706090886384,-1.0296080012948838,-1.0607916897081602,0.05704190965548205,0.057308193764530314,0.09951878623099385,0.9413236408045137,0.7960407411972235,False,2020-07,-143.39474628975807,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1595833200000,2020-07-27 07:00:00+00:00,Funding Reversal Short,bb_expansion,OFF_HOURS,Short,-117.69953771074668,-115.56803180580204,2.908888884427687,2.908888884427687,5.815245346182637,-7.9492836738,19.58230678883801,-1.0255905929502989,-1.00701743244816,0.04942906218674277,0.04940754619167608,0.09555450099509243,0.9497397640194994,0.779106726528263,False,2020-07,-136.13563180580203,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1595869200000,2020-07-27 17:00:00+00:00,BB Expansion Long,bb_expansion,NEW_YORK,Long,118.11139840983226,113.27655821062734,2.417420099602458,2.417420099602458,4.851172035222025,0.0,9.686012234426942,1.0438123353485012,1.0010843183466402,0.04093457756235013,0.04107285241335511,0.038092163314496955,1.0654481148230102,0.9798477478241406,False,2020-07,91.81235821062734,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN
1595894400000,2020-07-28 00:00:00+00:00,Funding Reversal Short,bb_expansion,OFF_HOURS,Short,108.92581981111655,114.40046763802012,1.502099395047221,1.502099395047221,2.992090874657059,-8.478846616998,14.475136281749501,0.9602414047038953,1.0085034561502917,0.02758022657349644,0.02746906913205254,0.03534695617712992,0.9732366844663316,0.8456303444766929,False,2020-07,92.31626763802011,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1595952000000,2020-07-28 16:00:00+00:00,Funding Reversal Short,bb_expansion,NEW_YORK,Short,-116.37497243675992,-95.05335926051,1.69743899310919,1.69743899310919,3.391099901267686,-24.716491162468294,31.50246904995436,-1.0150517261169818,-0.8290792630952443,0.02917189078659686,0.02913942603174807,0.0821569607283078,0.9709474028508005,0.6961749589434165,False,2020-07,-117.37235926051001,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1596279600000,2020-08-01 11:00:00+00:00,Funding Reversal Short,bb_expansion,LONDON,Short,-117.6965287280267,-121.57821037515323,2.7920478821820063,2.7920478821820063,5.594061983372466,-1.7024141172374998,12.880571864973977,-1.024548648328832,-1.0583386991297041,0.04744486370764382,0.04752954096292195,0.05325957360320184,0.9517046427591533,0.8395792246471494,False,2020-08,-144.8424103751532,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1596330000000,2020-08-02 01:00:00+00:00,Funding Reversal Short,bb_expansion,OFF_HOURS,Short,-116.25893908369228,-121.71711755323412,2.7290892347709237,2.7290892347709237,5.449815581750674,0.0,10.907994051292523,-1.0242883086691463,-1.0723770701617719,0.04694846273810071,0.04687652944972662,0.044015559892006215,0.9525464552056124,0.8564426126466469,False,2020-08,-145.29811755323414,COST_ACCEPTABLE,STRESS_DAMAGING,EDGE_THIN;LOW_R_REMOVE;STRESS_DAMAGING;MONTHLY_DAMAGE
1598979600000,2020-09-01 17:00:00+00:00,Funding Reversal Short,bb_expansion,NEW_YORK,Short,50.4287819928612,47.52991583444064,2.1597548045017847,2.1597548045017847,4.318074571717672,-1.420643450583,10.058227631304241,0.8859767225936068,0.8350469194776294,0.08565564025748328,0.08562718354627219,0.0639696336556067,0.9236808280737089,0.7469691328924749,False,2020-09,23.52591583444063,COST_ACCEPTABLE,STRESS_RESILIENT,EDGE_THIN;LOW_R_REMOVE
1599055200000,2020-09-02 14:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,36.60055037337559,36.800978338375074,0.7621058624066561,0.7621058624066561,1.523699435095725,-1.7246396898128,4.772550849721837,1.29705288191602,1.304155662255855,0.041644502863051824,0.04163050608670936,0.02300167906760934,1.3237228449412675,1.1545928517970812,False,2020-09,14.116978338375077,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
1599177600000,2020-09-04 00:00:00+00:00,BB Expansion Short,bb_expansion,OFF_HOURS,Short,-113.65092696596412,-115.83323690807512,1.660357031741491,1.660357031741491,3.330125800582879,-1.138404121372,7.789243985437861,-1.0150757463002398,-1.0345670954012478,0.02921853918954362,0.029301351862974036,0.02240147671288486,1.3560487346955292,1.286478931239365,False,2020-09,-136.10583690807513,COST_ACCEPTABLE,STRESS_DAMAGING,STRESS_DAMAGING;MONTHLY_DAMAGE
1600704000000,2020-09-21 16:00:00+00:00,BB Expansion Short,bb_expansion,NEW_YORK,Short,144.9297479421762,141.73285158485888,3.357557963014456,3.357557963014456,6.716585693182729,-3.5182195687116007,16.94992118792324,1.2873229042992862,1.2589268161125635,0.0463335928018594,0.046343734040457316,0.09816241590754418,1.316809477912558,1.1662536252936253,False,2020-09,120.91205158485886,COST_ACCEPTABLE,STRESS_RESILIENT,NEUTRAL
